Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-07-06,WYONG,1,KONING,6,LEE MAGORRIAN,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,CALIFORNIA SUNRISE,5,ANDREW ADKINS,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,POCKET EIGHTS,3,MITCHELL BELL,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,COOK ISLAND GIRL,1,KEAGAN LATHAM,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,RUSH ATTACK,7,ROBBIE DOWNEY,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,BIANCO NERO,2,JADEN LLOYD,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,MOUNT HOTHAM,8,PIERRE BOUDVILLAIN,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,1,REALLY MOTIVATED,4,ANNA ROPER,,,,1600,,HVY10,SHWRY,8
2024-07-06,WYONG,2,CEREMONIOUS,13,HANNAH JOHNSTON,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,MAGIC SHADOW,7,KEAGAN LATHAM,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,NAY PEE CEE,4,MITCHELL BELL,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,ZOOMORPHIC,5,RORY HUTCHINGS,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,ELLE HUDSON,9,ANDREW ADKINS,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,LIKLIKHOS,3,SHAUN GUYMER,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,CALL ME GROUCHY,1,NOT NOTIFIED,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,DREYMON,8,LEE MAGORRIAN,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,ELUSIVE MISSION,2,ANNA ROPER,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,GLORY START,1,BRAITH NOCK,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,I AM SMILING,9,JEFF PENZA,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,MY SHALOM,4,ROBBIE DOWNEY,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,2,TOKYO LADY,6,JEAN VAN OVERMEIRE,,,,1350,,HVY10,SHWRY,13
2024-07-06,WYONG,3,FLYING ARGYLE,7,BRAITH NOCK,,,,1300,,HVY10,SHWRY,12
2024-07-06,WYONG,3,AUTOMNE TREE,9,JEFF PENZA,,,,1300,,HVY10,SHWRY,12
