Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-05-24,GOULBURN,1,INVADE AND CONQUER,7,ANGUS VILLIERS,Robert & Luke Price,4.2,,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,RUSSIAN SNITZEL,8,JAY FORD,David Pfieffer,1.5,1.0,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,ONE SMART COOKIE,4,JEAN VAN OVERMEIRE,Paul Murray,3.6,4.0,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,WEBEJAMIN,6,MITCHELL BELL,Stephen O'Halloran,71.0,2.0,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,FELICITAS,7,JEFF PENZA,Jarrod Austin,26.0,,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,SIZZLING TALE,3,JETT STANLEY,Mitchell & Desiree Kearney,81.0,,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,CHASING POINT,1,LOUISE DAY,Stephen O'Halloran,101.0,,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,LONG TIME LOVERS,5,ALYSHA COLLETT,Michael Freedman,5.5,3.0,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,1,SOGERI,2,PIERRE BOUDVILLAIN,John Rolfe,151.0,,1000,MDN,SOFT5,FINE,9
2024-05-24,GOULBURN,2,BOOMSONG,1,CHAD LEVER,Stephen O'Halloran,6.5,,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,STUPENDO,7,QUAYDE KROGH,Matthew Kelley,2.9,2.0,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,HEART OF VANCOUVER,3,JACK MARTIN,John Nisbet,12.0,,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,ZAMBEZI RIVER,3,KEAGAN LATHAM,Jarrod Austin,4.4,,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,BENTLEY BROOK,2,NICK HEYWOOD,Jamie Stewart,7.5,3.0,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,APIC RUN,4,JEFF PENZA,Blake Ryan,2.9,1.0,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,ROMAN MISS,8,JADEN LLOYD,Gary Portelli,7.5,,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,BOWIE OF DUBAI,6,JAKE BARRETT,Paul Theobald,61.0,4.0,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,2,CASAN GEAL,5,GRANT BUCKLEY,Jake Hull,101.0,,1000,CL2,SOFT5,FINE,9
2024-05-24,GOULBURN,3,APATAT,6,HOLLY DURNAN,Darryl Rolfe,34.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,DEVGRU,10,JADE MCKENZIE,John Borham,31.0,2.0,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,FLYING JEWEL,3,JAKE BARRETT,"Barbara Joseph, Paul & Matt Jones",41.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,MESSAGGERO,7,LOUISE DAY,Norm Gardner,21.0,3.0,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,SAKIMARJUEL,8,CORIAH KEATINGS,Rex Cole,16.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,SEVEN HORSE POWER,4,PIERRE BOUDVILLAIN,Geoffrey Crothers,151.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,WESTBROOK,11,NOT NOTIFIED,John Rolfe,41.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,CAMMI,9,JEFF PENZA,Terry Robinson,34.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,JOYNER,5,ALYSHA COLLETT,Pat Murphy,2.1,1.0,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,ISCHYROS,2,MATHEW CAHILL,Scott Collings,11.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,SON OF EUREKA,9,JAY FORD,Matthew Dale,2.9,4.0,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,3,SWEET TREATS,1,JEAN VAN OVERMEIRE,Danielle Seib,10.0,,1200,MDN SW,SOFT5,FINE,12
2024-05-24,GOULBURN,4,I AM BREATHING,3,NOT NOTIFIED,Gerald Ryan & Sterling Alexiou,0.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,TAIPAN LEGEND,10,JAY FORD,Lee & Cherie Curtis,4.6,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,BRAZIL,8,ANGUS VILLIERS,Mitchell Beer,7.5,2.0,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,SKIT 'N' SKAT,1,ALYSHA COLLETT,John O'Shea,0.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,CREDITOR,4,RORY HUTCHINGS,Gerald Ryan & Sterling Alexiou,3.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,SCARLI JAPALI,3,DAMON BUDLER,Anthony Warren,9.5,3.0,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,DUE CALZINI,7,JEAN VAN OVERMEIRE,Danielle Seib,4.2,1.0,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,MY SHALOM,2,DEEP SHANKER,Jim & Greg Lee,34.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,BLIND DATE,6,DEANNE PANYA,Marc Conners,18.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,MORE VOLTAGE,1,KEAGAN LATHAM,Mitchell & Desiree Kearney,19.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,RAVEN SCOUT,9,JEFF PENZA,Tommy Wong,34.0,4.0,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,4,SERENADE BELLE,5,MOLLY BOURKE,Amanda Turner,71.0,,1500,MDN,SOFT5,FINE,12
2024-05-24,GOULBURN,5,BRINGBACKTHEBEARS,1,NICK HEYWOOD,Keith Dryden,4.4,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,HEROMANIA,7,JEFF PENZA,Lauren Davies,3.9,4.0,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,CHAOTIC BEAUTY,4,CORIAH KEATINGS,Danielle Seib,10.0,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,PLATINUM ASSET,10,KEAGAN LATHAM,Mitchell & Desiree Kearney,12.0,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,SCALEXTRICS,6,JADEN LLOYD,Matthew Smith,4.6,1.0,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,ALPINE KANDY,2,HEAVELON VAN DER H,Annabel Neasham,3.4,3.0,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,HOWLING VICTORY,3,QUAYDE KROGH,Nick Olive,12.0,2.0,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,LOZEN,5,GRANT BUCKLEY,Claire Lever,13.0,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,HOTLIPS HOULIHAN,8,NOT NOTIFIED,Shari-Lea Hitchcock,41.0,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,5,MY ROCK SINGA,5,JADE MCKENZIE,Wayne Hudd,26.0,,1600,BM58,SOFT5,FINE,10
2024-05-24,GOULBURN,6,BRONCO REVOLUTION,7,OLIVIA CHAMBERS,Robert Quinn,7.5,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,HUKA FALLS,4,GRANT BUCKLEY,Clarry Conners,16.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,I AM A WINNER,8,NOT NOTIFIED,Richard & Will Freedman,6.5,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,SAFE PLACE,15,TEAQUE GOULD,Richard & Will Freedman,21.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,SHANGRI LA SPRING,9,JEAN VAN OVERMEIRE,Gai Waterhouse & Adrian Bott,1.85,2.0,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,THE BULLET,18,NOT NOTIFIED,Richard & Will Freedman,26.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,GLITTERSCRIPT,6,ALYSHA COLLETT,Robert & Luke Price,7.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,BLUE MOVES,1,KEAGAN LATHAM,Michael Freedman,7.0,3.0,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,BELLA CORAZON,17,HEAVELON VAN DER H,Annabel Neasham,4.6,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,BRUME DE SOLIEL,2,JEFF PENZA,Keith Dryden,34.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,CAPRICIOUS BELLE,10,NOT NOTIFIED,Gary Portelli,21.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,COSMIC ARC,3,ELLEN HENNESSY,Annabel Neasham,26.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,MAGIC FOREST,5,JAY FORD,Danielle Seib,34.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,SYNERGIZE,6,MITCHELL BELL,Richard & Will Freedman,5.5,4.0,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,TALLINGAS DIME,7,JADE MCKENZIE,Russell Hogan,151.0,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,MIDNIGHT DYNAMITE,8,JADEN LLOYD,Bjorn Baker,5.5,1.0,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,LUNA LASS,16,NOT NOTIFIED,Paul Murray,1.01,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,6,LONG TIME LOVERS,12,NOT NOTIFIED,Michael Freedman,1.01,,1000,2YO MDN,SOFT5,FINE,18
2024-05-24,GOULBURN,7,KIRKUK,3,DEEP SHANKER,Jim & Greg Lee,9.0,1.0,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,FIELD THE MOMENT,4,OLIVIA CHAMBERS,Matthew Dale,3.3,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,AMAZING NICCI,9,ALYSHA COLLETT,Gary Portelli,6.5,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,SO GREYSFUL,7,ANGUS VILLIERS,Mitchell Beer,9.5,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,SUCCESSFUL,11,TEAQUE GOULD,Richard & Will Freedman,4.4,4.0,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,DANCEMANIA,6,JEAN VAN OVERMEIRE,Wayne Austin,13.0,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,DOOLA TEELA,1,MOLLY BOURKE,Gary Nickson,13.0,3.0,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,SPINPIX,10,GRANT BUCKLEY,Diane Poidevin Laine,23.0,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,STORM DE LUNE,8,JEFF PENZA,Diane Poidevin Laine,61.0,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,GRIFFINSTOWN GIRL,5,CORIAH KEATINGS,Danielle Seib,10.0,2.0,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,7,KING TAT,2,NYSSA BURRELLS,Andrew Jenkyn,151.0,,1200,BM58,SOFT5,FINE,11
2024-05-24,GOULBURN,8,RANGATIRA,10,PIERRE BOUDVILLAIN,John Rolfe,4.6,4.0,1400,BM58,SOFT5,FINE,13
2024-05-24,GOULBURN,8,FAIRNESS IS BEST,5,JEFF PENZA,Pat Murphy,15.0,,1400,BM58,SOFT5,FINE,13
2024-05-24,GOULBURN,8,SASS 'N' CHEEK,4,LOUISE DAY,Pat Murphy,3.6,1.0,1400,BM58,SOFT5,FINE,13
