Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-05-18,SCONE,1,DANISH PRINCE,7,BRAITH NOCK,Marc Conners,5.5,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,GO TROPPO,4,DYLAN GIBBONS,David Pfieffer,12.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,ARALE,5,ZAC WADICK,Benjamin Smith,26.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,MAGNATEAR,10,TOMMY BERRY,Sam Kavanagh,7.5,3.0,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,DECADENT TALE,14,JOSHUA PARR,Jason Deamer,0.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,LA VESUVIUS,11,AARON BULLOCK,Patrick Cleave,18.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,OLYMPIC THEATRE,2,TOM SHERRY,Richard & Will Freedman,6.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,SMART LEGEND,8,JETT STANLEY,Les Bridge,4.6,4.0,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,SONOFDEC,12,ASHLEY MORGAN,Jay Hopkins,8.0,1.0,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,PHILIPSBURG,4,REECE JONES,James Ponsonby,23.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,MAJESTIC STYLE,6,MIKAYLA WEIR,Paul Perry,18.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,KARMAZONE,3,JAY FORD,Daniel Robinson,21.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,PURE HYDROGEN,9,ZAC LLOYD,John Thompson,8.5,2.0,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,QUINKY DEEL,3,NOT NOTIFIED,Damien Lane,201.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,RED COBRA,11,NOT NOTIFIED,Damien Lane,201.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,1,JESSANDI,1,RACHEL KING,Clarry Conners,21.0,,1700,3YO+ BM72,SOFT6,SHWRY,16
2024-05-18,SCONE,2,REMATCH,1,BRAITH NOCK,Paul Messara & Leah Gavranich,4.8,3.0,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,DIRTY MERCHANT,13,AARON BULLOCK,Cameron Crockett,10.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,ONE BEAT NO BEAT,7,MITCH STAPLEFORD,Scott Singleton,8.5,4.0,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,MACLEAY,16,MIKAYLA WEIR,Jane Clement,51.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,CENOTES,14,BEN LOOKER,Colt Prosser,26.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,COMPETITION,11,NOT NOTIFIED,Cameron Crockett,31.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,WAL'S ANGELS,8,JAY FORD,Nick Olive,26.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,DANCES WITH HOOVES,6,ASHLEY MORGAN,Cameron Crockett,6.5,1.0,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,HE'S A COPY BOY,2,ZAC LLOYD,Ross Stitt,18.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,MONTE OUTLANDER,15,ZAC WADICK,Noel Mayfield-Smith,16.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,TOROVISTA,3,DYLAN GIBBONS,David McColm,6.0,2.0,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,FUSAICHI FAMILY,12,MITCHELL BELL,Brett Cavanough,81.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,BEHIND THE STORM,4,RACHEL KING,Jeremy Gask,41.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,MAGIC PHAROAH,11,TOM SHERRY,Lou Mary,10.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,TOES IN THE WATER,5,CORIAH KEATINGS,Nick Olive,14.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,DOLLY JAYNE,9,JAKE PRACEY-HOLMES,John Ramsey,101.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
2024-05-18,SCONE,2,NORMAN,10,REECE JONES,Gavin Groth,81.0,,1600,3YO+ CL3,SOFT6,SHWRY,20
