Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-11-25,GRAFTON,1,KING'S WARRIOR,7,ANTHONY ALLEN,Michael Morrison,2.25,,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,SELLINYA,2,MATTHEW MCGUREN,Mark Ostini,5.5,4.0,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,BRIGHT THE SUN,3,NOZI TOMIZAWA,Daiki Chujo,3.2,1.0,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,EMPRESS OF MILAN,6,SIENA GRIMA,Tas Morton,4.6,,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,HARRIET,5,SHAE WILKES,Stephen Lee,9.5,,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,JUST A HERO,5,NORIYUKI MASUDA,Dennis Dwane,41.0,,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,MAGIC SORCERER,1,KIRK MATHESON,John Shelton,3.6,3.0,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,1,MOON TREATY,4,LUKE ROLLS,Paul Isaac,5.5,2.0,1710,MDN,GOOD3,FINE,8
2024-11-25,GRAFTON,2,ZAYNUDIN,5,NORIYUKI MASUDA,Daiki Chujo,6.5,3.0,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,THE IRISH,3,MATTHEW MCGUREN,Lee Freedman,1.8,1.0,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,WAITAPU,5,SHANNEN LLEWELLYN,Jane Clement,4.4,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,GIDDY GAN'S JOY,4,MICHAEL CAHILL,Simon Foster,2.6,2.0,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,MORE SAINTLY,2,LUKE ROLLS,Annabel Neasham & Rob Archibald,5.5,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,EASTOWIN,1,PETER GRAHAM,David Campbell,23.0,4.0,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,CHIEF COMMAND,3,NOZI TOMIZAWA,David & Marcus Scanes,61.0,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,CAMELOT STAR,10,ANDREW GIBBONS,Marcus Wilson,19.0,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,ITALIAN TUNE,2,COURTNEY BELLAMY,Peter Evans,31.0,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,2,THE KING SLAYER,6,LUKE ROLLS,Julie Pratten,71.0,,2370,BM66,GOOD3,FINE,10
2024-11-25,GRAFTON,3,BARRON,2,NORIYUKI MASUDA,Sharon Pepper,61.0,4.0,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,MILLENNIUM PRAYER,4,KIRK MATHESON,John Shelton,51.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,PRINCE OF PROPHETS,8,MATTHEW MCGUREN,Sally Taylor,9.0,2.0,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,TOY PRINCE,13,SHAE WILKES,Stephen Lee,51.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,WESTERLY,3,DANNY PEISLEY,Chris Manson,71.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,CHURCH ROCK,10,SHAE WILKES,Stephen Lee,12.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,NEIL,5,ANDREW MALLYON,Matthew Dunn,2.4,1.0,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,OLIVERSHARE,1,MICHAEL CAHILL,David McColm,2.6,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,DENICCI,5,NOT NOTIFIED,Brett Dodson,151.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,GOTTALUVHER,4,CLAIRE RAMSBOTHAM,Sally Taylor,1.01,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,IDOL SHOT,3,ANDREW GIBBONS,Robert Agnew,34.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,PRINCESS SHANGHAI,7,COURTNEY BELLAMY,Samantha McGuren,71.0,,1006,MDN,GOOD3,FINE,14
2024-11-25,GRAFTON,3,LUCKY NEKO,6,ANTHONY ALLEN,Matthew Dunn,8.0,,1006,MDN,GOOD3,FINE,14
