Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-11-11,LISMORE,1,GOTTALUVHER,1,CLAIRE RAMSBOTHAM,Sally Taylor,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,LUCKY NEKO,4,MATTHEW MCGUREN,Matthew Dunn,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,BARRON,6,NORIYUKI MASUDA,Sharon Pepper,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,DELLUCY,3,JASON TAYLOR,Gary Nielsen,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,HERE'S MASON,5,YVETTE LEWIS,Patrick Randall,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,JIVE TURKEY,7,SHAE WILKES,Stephen Lee,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,1,SPOILER,2,LUKE ROLLS,Fleur Blanch,,,1110,MDN,HVY8,OCAST,7
2024-11-11,LISMORE,2,WINCHMAN,4,DYLAN TURNER,Paul Shailer,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,CHURCH ROCK,7,MATTHEW MCGUREN,Stephen Lee,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,IN NO DOUBT,5,ANDREW MALLYON,Chris Anderson,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,SAMURAI WAND,1,JACE MCMURRAY,John Smerdon,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,ERNO'S GIRL,9,YVETTE LEWIS,Patrick Randall,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,GOTTALUVHER,4,NOT NOTIFIED,Sally Taylor,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,KERMACETO,2,NORIYUKI MASUDA,Ethan Ensby,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,MEASURED,8,SARIAH CHAMPKIN,Allan Chau,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,SUBTEXT,6,ANTHONY ALLEN,Lee Freedman,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,2,VALABING,3,NOZI TOMIZAWA,John Wallace,,,1210,MDN,HVY8,OCAST,10
2024-11-11,LISMORE,3,O'MISS BEHAVING,3,EMILY FARR,Julie Pratten,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,TOP BIRD,4,NOZI TOMIZAWA,Shirley Batten,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,KING'S GOLD,1,NOT NOTIFIED,Daniel S Bowen,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,IT'S HELLS BELLS,8,CLAIRE RAMSBOTHAM,Darren Bell,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,LASER BEAM,2,JACE MCMURRAY,Marcus Wilson,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,THUNDEROUS,7,NOT NOTIFIED,Marcus Wilson,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,WATCHGUARD,1,SHAE WILKES,Stephen Lee,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,MISS MAZERATI,6,STEPHEN CUMMINS,Brett Dodson,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,3,LUCKY SHAM,5,NORIYUKI MASUDA,Stephanie Sixtus,,,1110,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,OSTRACISED,5,COURTNEY BELLAMY,Donna Grisedale,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,MYCHYNA,1,SHAE WILKES,Ethan Ensby,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,BELLZEN,2,NOT NOTIFIED,David Matts,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,MOON SWEEPER,4,MATTHEW MCGUREN,Matthew Dunn,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,KING'S GOLD,2,KIRK MATHESON,Daniel S Bowen,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,BOWDARCIE,6,YVETTE LEWIS,Patrick Randall,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,SOUTH BOAMBEE,4,NOT NOTIFIED,Warren Dean,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,REVONTULET,3,JAI WILLIAMS,Stephen Lee,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,4,MULLUMOVA,7,NOZI TOMIZAWA,Jennifer M Smith,,,1310,BM58,HVY8,OCAST,9
2024-11-11,LISMORE,5,IMMORTALITY,6,SHAE WILKES,Stephen Lee,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,HURRICANE HARLOW,9,BORIS THORNTON,Glenn Thornton,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,PISA CAKE,10,ANDREW MALLYON,Kris Lees,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,EAGLE'S FIRE,7,NOZI TOMIZAWA,Shirley Batten,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,SOUTH BOAMBEE,3,JON GRISEDALE,Warren Dean,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,VOCALS,2,MADELEINE WISHART,Kelly Purdy,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,MISS MAZERATI,6,NOT NOTIFIED,Brett Dodson,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,OURLEGSELEVEN,5,LUKE ROLLS,Sharon Pepper,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,ROX'N'ROL,4,ANTHONY ALLEN,John Shelton,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,BRAVE INSTINCTION,1,NORIYUKI MASUDA,Owen Glue,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,5,DUSTYIAM,8,SARIAH CHAMPKIN,Stephanie Sixtus,,,1210,CL1,HVY8,OCAST,11
2024-11-11,LISMORE,6,IRISH GIFT,8,DANNY PEISLEY,Daniel S Bowen,,,1410,MDN,HVY8,OCAST,14
2024-11-11,LISMORE,6,NICODEMUS,9,JAI WILLIAMS,John Wallace,,,1410,MDN,HVY8,OCAST,14
2024-11-11,LISMORE,6,OGO,3,YVETTE LEWIS,Gary Nielsen,,,1410,MDN,HVY8,OCAST,14
2024-11-11,LISMORE,6,PAUL EDWARD,2,BORIS THORNTON,Glenn Thornton,,,1410,MDN,HVY8,OCAST,14
2024-11-11,LISMORE,6,RISK FOR REWARD,4,NORIYUKI MASUDA,Daiki Chujo,,,1410,MDN,HVY8,OCAST,14
