Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-02-11,NOWRA,1,BEDOUIN BEAR,3,REBECCA BRONETT PR,,15.0,2.0,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,FORNESS,4,LEE MAGORRIAN,,151.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,GOVERNOR GENERAL,1,SHAUN GUYMER,,10.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,BOUND TO FIRE,11,BROCK RYAN,,16.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,THE MAIN EVENT,8,NICK HEYWOOD,,1.9,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,ANY MARG'LLDO,9,JEFF PENZA,,101.0,4.0,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,COUNTERBALANCE,10,MICHAEL HEAGNEY,,13.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,MISS ARTFIRE,5,DAMON BUDLER,,13.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,TERREUR MAGIQUE,6,JAKE BARRETT,,151.0,,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,MISS SCOOP,2,OLIVIA CHAMBERS,,5.5,1.0,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,1,STRAIGHT FIRE,7,ELLEN HENNESSY,,11.0,3.0,1100,,SOFT6,OCAST,11
2024-02-11,NOWRA,2,SEAL TEAM SIX,7,BROCK RYAN,,9.5,,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,KILLER KERR,1,ROBYN FREEMAN,,2.3,1.0,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,SINGLE CROWN,5,JEFF PENZA,,19.0,,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,EASY COMPANY,6,NICK HEYWOOD,,6.5,3.0,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,ATOMIC FORTY SEVEN,4,KEAGAN LATHAM,,5.0,4.0,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,MIL CIENTO,3,JEAN VAN OVERMEIRE,,8.5,,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,PLAY MY SONG,2,ANDREW CALDER,,6.5,2.0,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,TIMPERLEY,5,LOUISE DAY,,11.0,,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,2,CARTOGRAPHY,8,PIERRE BOUDVILLAIN,,11.0,,1200,,SOFT6,OCAST,9
2024-02-11,NOWRA,3,NOBLE ONE,2,GRANT BUCKLEY,,9.0,4.0,1200,,SOFT6,OCAST,12
2024-02-11,NOWRA,3,ICONIC TREASURE,7,ALYSHA COLLETT,,3.4,1.0,1200,,SOFT6,OCAST,12
2024-02-11,NOWRA,3,SUSPECT,12,ANGUS VILLIERS,,2.5,,1200,,SOFT6,OCAST,12
2024-02-11,NOWRA,3,CANADIAN EXPRESS,5,BROCK RYAN,,6.5,2.0,1200,,SOFT6,OCAST,12
