Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-03-09,RANDWICK,2,TOO DARN LIZZIE,3,TIM CLARK,Gai Waterhouse & Adrian Bott,3.1,3.0,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,ERNO'S CUBE,8,JASON COLLETT,Ciaron Maher,3.6,1.0,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,CASTANYA,4,ZAC LLOYD,Annabel Neasham,0.0,,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,NYMPHADORA,4,TOM SHERRY,Stephen O'Halloran,19.0,,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,MISS BUSSLINGER,7,DYLAN GIBBONS,Kris Lees,19.0,4.0,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,EXTREME DIVA,1,CHAD SCHOFIELD,Anthony Cummings,7.5,,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,REASONABLE POINT,5,SAM CLIPPERTON,Ben Brisbourne,10.0,,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,SILMARILLION,2,JAMES MCDONALD,James Cummings,4.6,2.0,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,2,MIC DROP,6,TOMMY BERRY,Todd Howlett,26.0,,1200,2YO OPEN SW G2 F,GOOD4,FINE,9
2024-03-09,RANDWICK,3,MILITARY MISSION,4,ADAM HYERONIMUS,Gai Waterhouse & Adrian Bott,12.0,3.0,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,STOCKMAN,8,REECE JONES,Joseph Pride,34.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,BOIS D'ARGENT,2,CHAD SCHOFIELD,Annabel Neasham,6.0,2.0,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,DIAMIL,5,JASON COLLETT,John O'Shea,4.6,4.0,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,SERPENTINE,3,TIM CLARK,Gai Waterhouse & Adrian Bott,5.0,1.0,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,MANZOICE,1,JAMES MCDONALD,Chris Waller,10.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,TORRENS,6,JENNY DUGGAN,Marc Chevalier,19.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,STEEL BLAZE,9,TOM SHERRY,Brett Lazzarini,81.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,LORD ARDMORE,5,JAY FORD,Chris Waller,10.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,CANBERRA LEGEND,7,KERRIN MCEVOY,Chris Waller,3.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,ALMANIA,7,DYLAN GIBBONS,Kris Lees,7.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,REDSTONE WELL,12,ZAC LLOYD,Annabel Neasham,7.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,3,RONDINO,2,RACHEL KING,Gregory Hickman,126.0,,2000,3YO+ Qlty LR,GOOD4,FINE,13
2024-03-09,RANDWICK,4,CORNICHE,5,TOM MARQUAND,James Cummings,10.0,2.0,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,RED RESISTANCE,4,NASH RAWILLER,Gai Waterhouse & Adrian Bott,3.5,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,EXPLORING,9,KERRIN MCEVOY,James Cummings,19.0,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,KEENAN,8,TIM CLARK,Gai Waterhouse & Adrian Bott,10.0,4.0,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,RUSH HOUR,1,KOBY JENNINGS,Nathan Doyle,21.0,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,BLANC DE BLANC,2,JASON COLLETT,Michael Freedman,9.0,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,FACILE,3,TYLER SCHILLER,Gerald Ryan & Sterling Alexiou,3.6,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,BALLROOM BELLA,10,REGAN BAYLISS,Gerald Ryan & Sterling Alexiou,8.0,3.0,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,CONFESS OUR DREAMS,7,TOMMY BERRY,Brad Widdup,6.0,,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,4,INFANCY,6,DYLAN GIBBONS,Kris Lees,26.0,1.0,1100,3YO LR,GOOD4,FINE,10
2024-03-09,RANDWICK,5,SHANGRI LA EXPRESS,2,REGAN BAYLISS,Gai Waterhouse & Adrian Bott,13.0,3.0,1200,2YO OPEN SW G2 CG,GOOD4,FINE,10
2024-03-09,RANDWICK,5,ODINSON,5,TOM MARQUAND,Ciaron Maher,34.0,,1200,2YO OPEN SW G2 CG,GOOD4,FINE,10
2024-03-09,RANDWICK,5,STRAIGHT CHARGE,1,TIM CLARK,Gai Waterhouse & Adrian Bott,2.8,2.0,1200,2YO OPEN SW G2 CG,GOOD4,FINE,10
2024-03-09,RANDWICK,5,BODYGUARD,7,TOMMY BERRY,Peter & Paul Snowden,8.0,4.0,1200,2YO OPEN SW G2 CG,GOOD4,FINE,10
