Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-03-29,CANBERRA,1,SUSPICIOUS TIME,7,JEFF PENZA,Darryl Rolfe,61.0,,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,WILLIAM,4,PIERRE BOUDVILLAIN,John Rolfe,34.0,3.0,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,CODE IN TIME,1,HEAVELON VAN DER H,Annabel Neasham,1.35,1.0,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,MESSAGGERO,8,LOUISE DAY,Norm Gardner,34.0,4.0,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,RUSSIAN ROSE,6,JAMES INNES JNR,Robert Quinn,17.0,,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,DIVINE KARMA,5,ELLEN HENNESSY,Bruce Cross,19.0,,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,QUEEN CALANTHE,2,DANNY BEASLEY,Gerald Ryan & Sterling Alexiou,4.6,,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,1,STEELY GIRL,3,DEANNE PANYA,Marc Conners,14.0,2.0,1200,MDN SW,GOOD4,FINE,8
2024-03-29,CANBERRA,2,SIZZLING CAT,1,DANNY BEASLEY,Gary Colvin,3.0,,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,CYBORG,5,DAMON BUDLER,Norm Gardner,4.6,3.0,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,MERISI,6,HANNAH WILLIAMS,Matthew Dale,5.5,1.0,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,JACK OF ACES,4,JEFF PENZA,Matthew Smith,3.7,,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,PERSIAN DANCER,6,NOT NOTIFIED,Gary Colvin,3.0,,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,POKER DICE,2,JACK MARTIN,Keith Dryden,9.5,4.0,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,2,REGION TIME,3,KAYLA NISBET,Gratz Vella,15.0,2.0,1600,BM70,GOOD4,FINE,7
2024-03-29,CANBERRA,3,CHARLIE FOXTROT,11,OLIVIA DALTON,Robert Quinn,0.0,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,FACTORING PROFIT,10,REBECCA BRONETT PR,Keith Dryden,5.5,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,TEQUILA NIGHTS,6,ANGUS VILLIERS,Michael Travers,31.0,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,AMEN BROTHER,7,BILLY OWEN,Doug Gorrel,3.6,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,FINAL SHOWDOWN,7,HOLLY DURNAN,Darryl Rolfe,18.0,2.0,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,SUPER RIFF,1,KAYLA NISBET,Norm Gardner,5.5,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,NAUTICO,8,JASON LYON,Craig Widdison,3.9,1.0,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,FORBIDDEN GEMSTONE,2,TEAGHAN MARTIN,Garry Kirkup,3.8,3.0,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,VINTAGE BOROSSA,3,OLIVIA CHAMBERS,Clare Mansell,21.0,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,ANY MARG'LLDO,5,JEFF PENZA,Darryl Rolfe,71.0,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,MIA'S DREAM,9,QUAYDE KROGH,Matthew Kelley,6.0,,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,3,CHEZ SYMPHONY,4,PIERRE BOUDVILLAIN,John Rolfe,101.0,4.0,1200,4YO+ BM50,GOOD4,FINE,12
2024-03-29,CANBERRA,4,READY TO HUMBLE,4,BILLY OWEN,Nick Olive,11.0,1.0,1300,OPEN,GOOD4,FINE,9
2024-03-29,CANBERRA,4,NAPOLEON SOLO,5,LOUISE DAY,Natalie Jarvis,14.0,3.0,1300,OPEN,GOOD4,FINE,9
2024-03-29,CANBERRA,4,TROOPER KNUCKLE,3,JAMES INNES JNR,Keith Dryden,2.3,,1300,OPEN,GOOD4,FINE,9
