Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-04-13,NEWCASTLE,1,FORT DENISON,8,CHRISTIAN REITH,Anthony Cummings,61.0,,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,IMPUNITY,4,AARON BULLOCK,John Thompson,1.45,1.0,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,FRENCH DELIVERY,3,ZAC WADICK,Gregory McFarlane,26.0,2.0,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,ICEBREAKER,7,KOBY JENNINGS,David Payne,0.0,,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,KHANT FAIL,2,KEAGAN LATHAM,John Sargent,7.5,3.0,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,MONTGOMERY,6,JACKSON MORRIS,John Thompson,11.0,,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,SCORPION JACK,5,MIKAYLA WEIR,Gary Portelli,9.0,,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,1,STAY TUNED,1,GRANT BUCKLEY,Paul & Martha Cave,8.5,4.0,1850,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,2,OLYMPIC THEATRE,6,ZAC WADICK,Richard & Will Freedman,5.0,4.0,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,UNCLE HARRY,5,ASHLEY MORGAN,Paul Perry,3.1,3.0,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,INSIDER TRADER,2,AARON BULLOCK,Gregory Hickman,4.8,2.0,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,PARABELLUM,4,LOUISE DAY,Ciaron Maher,7.5,,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,NYOTA,7,KEAGAN LATHAM,John Sargent,5.0,,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,FOXTROT BRAVO,8,JESS TAYLOR,Theresa Bateup,21.0,,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,GO MILLO,3,GRANT BUCKLEY,Tony Ball,41.0,1.0,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,KIKIKAPOW,1,MOLLIE FITZGERALD,Steve Hodge,12.0,,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,2,BONAVENTURE,7,NOT NOTIFIED,Richard Collett,0.0,,2300,BM64,GOOD4,FINE,9
2024-04-13,NEWCASTLE,3,DORADUS,8,RORY HUTCHINGS,Anthony Cummings,3.2,,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,JUSTICE SERVED,5,AMY MCLUCAS,Gai Waterhouse & Adrian Bott,4.4,4.0,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,NAAHRO,2,ANDREW GIBBONS,Kris Lees,7.5,2.0,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,TIME FOR GOLD,7,GRANT BUCKLEY,Matthew Smith,61.0,,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,OHTANI,4,ASHLEY MORGAN,Bryce Heys,2.25,1.0,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,MOONBLING,6,JEFF PENZA,Wayne Wilkes,126.0,3.0,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,MOSCA LUNA,1,ZAC WADICK,Brad Widdup,34.0,,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,3,PRIORITY,3,CHRISTIAN REITH,Anthony Cummings,81.0,,1500,MDN,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,ALFAVITA,2,ANDREW GIBBONS,James Ponsonby,51.0,,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,ARTIFACTX,8,BEANY PANYA,Gary Portelli,11.0,2.0,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,EARLY FUSION,4,CHRISTIAN REITH,Anthony Cummings,10.0,,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,JE REVE,7,ZAC WADICK,Gerald Ryan & Sterling Alexiou,2.7,3.0,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,MONTE BRAVEHEART,3,GRANT BUCKLEY,Robert & Luke Price,51.0,4.0,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,NEVER JOKING,1,ASHLEY MORGAN,Ciaron Maher,31.0,,1200,MDN SW CG,GOOD4,FINE,8
2024-04-13,NEWCASTLE,4,STURTY,6,LOUISE DAY,Joseph Ible,19.0,,1200,MDN SW CG,GOOD4,FINE,8
