Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-06-24,NARROMINE,1,HE'S ALL STYLE,8,JAKE PRACEY-HOLMES,Paul Clisby,9.5,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,MR GUNNA DO,2,DYLAN STANLEY,Troy McCarney,81.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,CAUSATION,5,SHANNEN LLEWELLYN,Brett Robb,1.6,1.0,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,FANCY LEGEND,6,WILLIAM STANLEY,Roy McCabe,61.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,FLIGHT OR FIGHT,4,ZOE HUNT,Clint Lundholm,12.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,JUST JOAN,1,JEAN VAN OVERMEIRE,Toby Pracey,4.6,4.0,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,MISSY MOSS,5,NOT NOTIFIED,Cameron Crockett,0.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,OUR WARHORSE,9,ANDREW BANKS,Michael Lunn,26.0,3.0,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,TITHING,3,MATHEW CAHILL,Andrew Ryan,41.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,TAKEOVER LAD,14,NOT NOTIFIED,Wayne Brown,0.0,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,MASTER OF DISGUISE,11,NOT NOTIFIED,Danielle Seib,1.01,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,FIREFINCH,7,SHAYLEIGH INGELSE,Brett Robb,13.0,2.0,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,ASPEN BOULEVARD,8,JEAN VAN OVERMEIRE,Gayna Williams,1.01,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,1,HOT CHESTNUT,9,NOT NOTIFIED,Pat Farrell,1.01,,800,MDN,HVY8,FINE,14
2024-06-24,NARROMINE,2,CASTLEBAR ROAD,4,SHANNEN LLEWELLYN,Brett Robb,1.8,1.0,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,BOLD OFFA,1,DYLAN STANLEY,Allan McRae,13.0,,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,BOTTOM BAR,10,MITCH STAPLEFORD,Allan Kehoe,7.0,4.0,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,POWDERFINGER,9,JESSICA BROOKES,Brett Thompson,23.0,,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,CHAMPERS GIRL,7,WILLIAM STANLEY,David J Smith,23.0,2.0,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,MAN FROM BRUSSELLS,6,MATHEW CAHILL,Michael Lynch,11.0,,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,OBEY,8,NICK HEYWOOD,Clint Lundholm,12.0,,800,BM58,HVY8,FINE,13
2024-06-24,NARROMINE,2,MR POINTER,3,NYSSA BURRELLS,Allan Prisk,34.0,,800,BM58,HVY8,FINE,13
