Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-06-22,DONALD,1,BREAKLESS,5,LOGAN MCNEIL,Austy Coffey,41.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,MERRETT,12,NOT NOTIFIED,Holly McKechnie,0.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,MINESITE,10,JOHN KEATING,John D Pearson,14.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,MY SYMBOL,5,RYAN HURDLE,Kelvin Bourke,1.01,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,WAREO ROAD,2,ALANA KELLY,Austy Coffey,10.0,4.0,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,YIU CHEUNG MARSHAL,18,WILL GORDON,Charles Cassar,21.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,CREPESCULE,6,NEIL FARLEY,Tom Dabernig,21.0,2.0,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,DIMORA QUEEN,9,FRED KERSLEY,Lindsey Smith,1.95,3.0,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,ELABORATE RUSE,11,AMY HERRMANN,Deanne Taylor,126.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,EXQUISITE VISION,1,MATTHEW CARTWRIGHT,Reece Goodwin,0.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,LA MAGIA,8,EOIN WALSH,Ciaron Maher,5.5,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,SUPIDO'S LITTLEONE,3,MITCHELL AITKEN,Helen Burns,126.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,XAPHAN,1,TOM PREBBLE,Patrick Payne,4.2,1.0,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,INVINCIBOO,16,BRAD RAWILLER,Symon Wilde,7.5,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,KEIROSS KING,15,JAKE DUFFY,Heath Chalmers,0.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,INTRUSIVE,4,SAIRYN FAWKE,Malcolm Sharp,151.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,KASTROPHIC,7,JAKE DUFFY,Dani Walker,151.0,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,1,MA BELLE GRISE,10,NOT NOTIFIED,Aaron Purcell,1.01,,1200,MDN,SOFT5,FINE,18
2024-06-22,DONALD,2,FRISE,8,NOT NOTIFIED,Darren Kolpin,0.0,,1350,MDN,SOFT5,FINE,18
2024-06-22,DONALD,2,MOISSANITE,6,EOIN WALSH,Ciaron Maher,7.5,,1350,MDN,SOFT5,FINE,18
2024-06-22,DONALD,2,NO OUTCAST,15,RYAN HURDLE,Chris Calthorpe,31.0,,1350,MDN,SOFT5,FINE,18
2024-06-22,DONALD,2,TURN UP THE MUSIC,14,JAKE DUFFY,Simon Zahra,8.5,,1350,MDN,SOFT5,FINE,18
2024-06-22,DONALD,2,WICHITALL,11,BRAD RAWILLER,Symon Wilde,3.7,4.0,1350,MDN,SOFT5,FINE,18
