Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-03-13,GRAFTON,1,BAPTIZED,6,NOT NOTIFIED,TONY NEWING,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,BULLISH DRAGON,8,BROOKE STOWER,STIRLING OSLAND,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,NORTH OF ELI,9,ANDREW MALLYON,MATTHEW DUNN,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,SKREATCH,1,BEN LOOKER,TONY NEWING,,4.0,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,ELOHEH,2,ANTHONY ALLEN,FLEUR BLANCH,,2.0,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,FICTIVE,5,LUKE DITTMAN,PAUL SHAILER,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,OCEANS OF ENERGY,3,ASHLEY MORGAN,MATTHEW DUNN,,1.0,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,PACIFIC HARBOUR,7,EMILY LANG,RYAN TYRELL & TOM BUTTON,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,SHE'S GOT TEETH,4,SEAN CORMACK,KRIS LEES,,3.0,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,1,WINNING REFLECTION,6,TEGAN HARRISON,RYAN TYRELL & TOM BUTTON,,,1006,2Y-MSW,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,CLAY PAN BOOGIE,3,BEN LOOKER,STEVEN WISE,,,1706,BM-58,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,KENNYSING,3,TEGAN HARRISON,GREG KILNER,,2.0,1706,BM-58,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,RAHAAN,4,HEIDI GILLIE,JULIE PRATTEN,,,1706,BM-58,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,CRITICAL THINKER,8,LES TILLEY,JAMES HEALY,,,1706,BM-58,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,SKYTAIN,7,ANTHONY ALLEN,CHRISTOPHER ZINTILIS,,,1706,BM-58,SOFT7,OCAST,10
2023-03-13,GRAFTON,2,ITALIAN TUNE,6,RAYMOND SPOKES,BRAD MUNRO,,,1706,BM-58,SOFT7,OCAST,10
