Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-03-12,COONAMBLE,1,SPARKINGLY,5,GRANT BUCKLEY,DAMIEN LANE,,1.0,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,BAPTIZED,3,BROOKE STOWER,TONY NEWING,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,DEVINE CHOPS,7,JAKE PRACEY-HOLMES,CLINT LUNDHOLM,,3.0,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,FASTEST REVHEAD,9,MICHAEL HEAGNEY,KAREN LUNN,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,GREAT TUNES,8,JAKE BARRETT,MICHAEL LUNN,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,LORD OF THE DANCE,2,AARON BULLOCK,PAT FARRELL,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,ATOKA,6,BEN LOOKER,PAT FARRELL,,4.0,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,CHANDON STAR,4,CLAYTON GALLAGHER,MICHELLE FLEMING,,2.0,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,FLYING NINA,10,DYLAN STANLEY,KAREN MCCARROLL,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,1,SWEET BREEZE,1,WENDY PEEL,MICHAEL LUNN,,,1100,2YO,GOOD4,FINE,10
2023-03-12,COONAMBLE,2,TOO GOOD TO BE TRU,7,BRAITH NOCK,DAMIEN LANE,,,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,ALL WORDS,8,GRANT BUCKLEY,BRETT ROBB,,,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,HOW'S IT KEV,2,ASHLEY MORGAN,ALISON SMITH,,2.0,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,UNFORGIVEN,6,AARON BULLOCK,DAMIEN LANE,,,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,NORMAN,4,BILLY CRAY,GAVIN GROTH,,1.0,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,NOT TOO BAD,5,CLAYTON GALLAGHER,KIEREN HAZELTON,,3.0,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,SAPPHIRES SON,1,SERG LISNYY,TRACEY BARTLEY,,4.0,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,2,WEAVE THAT WEB,3,JAKE PRACEY-HOLMES,GARRY LUNN,,,1600,BM-66,GOOD4,FINE,8
2023-03-12,COONAMBLE,3,HEAVENLY SPIRIT,3,HOLLIE HULL,CLINT LUNDHOLM,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,SULMAHER,2,CLAYTON GALLAGHER,KIEREN HAZELTON,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,ELSON BOY,9,JAKE PRACEY-HOLMES,DAR LUNN,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,MIKE,5,GRANT BUCKLEY,TRACEY BARTLEY,,4.0,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,OLIVIA'S SPIRIT,12,BEN LOOKER,JAKE HULL,,1.0,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,RED COBRA,1,AARON BULLOCK,DAMIEN LANE,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,SUPER MIND,4,BILLY CRAY,GAVIN GROTH,,3.0,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,BRAVE MADDIE,10,JAKE BARRETT,MICHAEL LUNN,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,CASE OFFICER,6,MICHAEL HEAGNEY,KAREN LUNN,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,SMART 'N' RITZY,8,KEN DUNBAR,GRAEME BROOKER,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,ATLANTIC LACE,7,JAMES ROGERS,CATHERINE L CHAPMAN,,,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,3,CHARLOTTING,11,BROOKE STOWER,MICHAEL LUNN,,2.0,1400,MDN-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,CHEEKY NUGGET,9,WENDY PEEL,CONNIE GREIG,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,GIRRAGULANG,12,ASHLEY MORGAN,DEREK PIPER,,4.0,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,MR COSMIC,6,JAKE BARRETT,IAN HOLLAND,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,SATAY CHICKEN,5,AARON BULLOCK,CODY MORGAN,,1.0,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,ALISON PRINCESS,4,DYLAN STANLEY,JIM MCMILLAN,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,CRANKY CREED,2,KEN DUNBAR,CONNIE GREIG,,3.0,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,FIRST SECRET,8,GRANT BUCKLEY,DAMIEN LANE,,2.0,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,JEDDALET,3,ANDREW BANKS,SHARON JEFFRIES,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,TORRID AFFAIR,1,CHELSEA INGS,GRAEME BROOKER,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,CONVERSATIONS,7,BRAITH NOCK,DEREK PIPER,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,NORTHERN BORDERS,11,BROOKE STOWER,WAYNE MARTYN,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,4,EDITH'S JOY,10,MICHAEL HEAGNEY,KAREN LUNN,,,1600,CL1-SW,GOOD4,FINE,12
2023-03-12,COONAMBLE,5,DIVINE ENTITY,5,CHELSEA INGS,WAYNE MARTYN,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,NORTHERN EXCEL,4,WENDY PEEL,CATHERINE L CHAPMAN,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,SENSEI JACKIE,10,BROOKE STOWER,DAR LUNN,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,UNDER LE TEMPS,8,VAD BOLOZHINSKYI,MARY MOSES,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,CLIMATE CONTROL,1,GRANT BUCKLEY,JEREMY GASK,,1.0,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,CUEVAS,7,JAMES ROGERS,KIEREN HAZELTON,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,WOLF BAY,12,AARON BULLOCK,CLINT LUNDHOLM,,4.0,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,ANARO,2,ASHLEY MORGAN,DEREK PIPER,,3.0,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,BEHIND THE SCENES,9,WILLIAM STANLEY,CATHERINE L CHAPMAN,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,FLYING JUSTICE,11,BEN LOOKER,CLINT LUNDHOLM,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,CANDID,6,JAKE PRACEY-HOLMES,CINDY MONAGHAN,,2.0,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,NYMAGEE,4,ANDREW BANKS,SHARON JEFFRIES,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,5,GLENFIELD FOX,3,MICHAEL HEAGNEY,KAREN LUNN,,,1100,3Y+MSW,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,ZIDLER,2,ANDREW BANKS,GARRY MCCARNEY,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,RIVER ROCKET,4,BRAITH NOCK,CINDY MONAGHAN,,2.0,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,HONEYWINE,10,AARON BULLOCK,GARRY LUNN,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,CELTIC HARP,12,NOT NOTIFIED,CONNIE GREIG,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,BOHO CHICK,8,GRANT BUCKLEY,NIKKI HODGSON,,3.0,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,ORDER OF MERIT,6,BROOKE STOWER,KIEREN HAZELTON,,4.0,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,THE TOWERS,4,CLAYTON GALLAGHER,DALE WAGSTAFF,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,BEHIND THE STORM,5,WENDY PEEL,JEREMY GASK,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,AVALICIOUS,9,JAKE PRACEY-HOLMES,CLINT LUNDHOLM,,1.0,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,KNEZE,1,BEN LOOKER,JEREMY GASK,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,HEZA CHARMER,3,CHELSEA INGS,WAYNE MARTYN,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,GOSSIP,7,KEN DUNBAR,CONNIE GREIG,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,6,BLUE COLLAR BOY,1,SERG LISNYY,GREG HOOK,,,1400,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,7,FERUS,5,AARON BULLOCK,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,BOOM BOOM BASIL,6,CLAYTON GALLAGHER,BRETT ROBB,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,LISTEN TO THE BAND,12,JAKE PRACEY-HOLMES,CLINT LUNDHOLM,,1.0,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,AMULET STREET,10,GRANT BUCKLEY,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,HIT THE RIM,13,SERG LISNYY,CLINT LUNDHOLM,,4.0,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,SIZZLE MINIZZLE,8,BROOKE STOWER,BRETT ROBB,,2.0,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,RAGING RUSH,14,WENDY PEEL,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,DRIVING FORCE,3,BRAITH NOCK,DARREN HYDE,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,SMOOTH ESPRIT,9,BEN LOOKER,CLINT LUNDHOLM,,3.0,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,NEST IN THE HILLS,11,KEN DUNBAR,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,STARANE,1,ANTHONY CAVALLO,PAUL CLISBY,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,WATCH ME RUMBLE,2,ASHLEY MORGAN,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,BILLIETHEFILLIE,4,JAKE BARRETT,BRETT ROBB,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,STARLINK,7,MICHAEL HEAGNEY,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,GLOVER,3,NOT NOTIFIED,IAN HOLLAND,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,AVALICIOUS,12,NOT NOTIFIED,CLINT LUNDHOLM,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,7,ORDER OF MERIT,7,ANDREW BANKS,KIEREN HAZELTON,,,1400,CL5-SW,GOOD4,FINE,17
2023-03-12,COONAMBLE,8,HIRAISHIN,10,CHELSEA HILLIER,RODNEY NORTHAM,,2.0,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,ALL I WISH FOR,5,ASHLEY MORGAN,SUE GRILLS,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,D'ARPANO,8,JAKE BARRETT,BRETT ROBB,,1.0,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,LADY RIZ,6,DYLAN STANLEY,KAREN MCCARROLL,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,MINIMAL,10,NOT NOTIFIED,GLENN FRAZER,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,CUMBOOGLE,1,BROOKE STOWER,BRETT THOMPSON,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,IN THE ROAD,3,JAKE PRACEY-HOLMES,CLINT LUNDHOLM,,3.0,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,SNOWDROP,7,BILLY CRAY,KRISSIE SIMPKINS,,4.0,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,BENYATTA,9,KEN DUNBAR,CONNIE GREIG,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,FLEUR DE ROSE,11,WENDY PEEL,KRISSIE SIMPKINS,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,JAPINGKA,12,JAMES ROGERS,KIEREN HAZELTON,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,BID TO FAME,4,SERG LISNYY,DANIEL STANLEY,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,COONAMBLE,8,CHESTY,2,ANTHONY CAVALLO,JOSEPH HODGSON,,,1100,BM-58,GOOD4,FINE,13
2023-03-12,CANBERRA,1,FAIRNESS IS BEST,2,RICHARD BENSLEY,PAT MURPHY,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,THREETHUMBSUP,5,ALYSHA COLLETT,JOE CLEARY,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,VONK,8,KERRIN MCEVOY,PAT MURPHY,,2.0,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,ROWDY ROCKET,9,JOSH RICHARDS,"BARBARA JOSEPH, PAUL & MATT JONES",,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,SUNSHINE REGGAE,11,AMY MCLUCAS,TIM MARTIN,,3.0,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,IMPENDING HARMONY,6,TYLER SCHILLER,KEITH DRYDEN,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,GIDDY UP GIDLEIGH,10,QUAYDE KROGH,"BARBARA JOSEPH, PAUL & MATT JONES",,4.0,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,MISS GHENT,7,JESS TAYLOR,NORM GARDNER,,1.0,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,MISS STALWART,1,WINONA COSTIN,NICK OLIVE,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,RACEY VIXEN,3,CORIAH KEATINGS,REX COLE,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,1,TYROL,4,DANNY BEASLEY,TODD SMART,,,1200,MAIDEN,SOFT5,FINE,11
2023-03-12,CANBERRA,2,CHIEF CONDUCTOR,6,BROCK RYAN,SARA RYAN,,2.0,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,AS YOU WERE,10,MOLLY BOURKE,BRYCE HEYS,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,IN DE SUN IWILCOME,5,JAMES INNES JNR,KEITH DRYDEN,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,LONRIOLI,8,TIM CLARK,RICHARD & WILL FREEDMAN,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,PRESS AHEAD,7,RACHEL KING,MATTHEW SMITH,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,TROIKA,2,TYLER SCHILLER,MARK NEWNHAM,,3.0,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,SUCCESSFUL,3,KERRIN MCEVOY,RICHARD & WILL FREEDMAN,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,ULTRAGIRL,5,BRENDAN WARD,NORM GARDNER,,,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,VINOLASS,1,ROBBIE DOLAN,KEITH DRYDEN,,1.0,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,2,CONSTANTINOU,4,SHAUN GUYMER,NATALIE JARVIS,,4.0,1000,CLS1,SOFT5,FINE,10
2023-03-12,CANBERRA,3,HOW'S IT KEV,3,BILLY OWEN,ALISON SMITH,,,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,LOOSE LOVE,8,JAY FORD,TODD SMART,,3.0,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,LIGHTS ON THE HILL,5,KEAGAN LATHAM,JAMIE STEWART,,,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,GRAVY TRAIN MAGPIE,1,JEFF PENZA,GRATZ VELLA,,2.0,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,LES GOH,4,MOLLY BOURKE,"BARBARA JOSEPH, PAUL & MATT JONES",,1.0,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,AGGRANDIZE,2,ALYSHA COLLETT,JOE CLEARY,,4.0,1600,CLS2,SOFT5,FINE,10
2023-03-12,CANBERRA,3,LA VALKYRIE,7,QUAYDE KROGH,NORM GARDNER,,,1600,CLS2,SOFT5,FINE,10
