Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-03-18,ROSEHILL,1,PANDANO,16,NOT NOTIFIED,PAUL PERRY,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,VUCETICH,9,TOM SHERRY,ROBERT QUINN,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,PUTT FOR DOUGH,12,BROCK RYAN,MICK ATTARD,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,SONGBIRD SERENADE,14,CHAD SCHOFIELD,RICHARD LITT,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,ROCSTAR BOY,2,BRENTON AVDULLA,ANGELA DAVIES,,4.0,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,THE HIMALAYAS,10,JAY FORD,KIM WAUGH,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,STAR MISSION,5,SAM CLIPPERTON,PETER GREEN,,2.0,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,STRAIT ACER,4,TIM CLARK,EDWARD CUMMINGS,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,THE FOSSIL,8,ROBBIE DOLAN,SAM KAVANAGH,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,AIR OF ALSACE,3,REECE JONES,JASON COYLE,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,WEALTHOFKNOWLEDGE,7,DYLAN GIBBONS,NATHAN DOYLE,,1.0,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,PACIFIC WARRIOR,6,MICHAEL DEE,ANTHONY CUMMINGS,,3.0,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,ARTIE'S AURA,1,RACHEL KING,EDWARD O'ROURKE,,,1500,BM-72,GOOD4,FINE,17
2023-03-18,ROSEHILL,1,MEDIA MAN,3,ROBBIE DOLAN,MARK MINERVINI,,,1500,BM-72,GOOD4,FINE,17
