Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-10-07,GOULBURN,1,OBVIOUS ICON,4,LOUIS BEUZELIN,DANNY WILLIAMS,34.0,,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,SLATER'S BOY,6,CHAD SCHOFIELD,DANNY WILLIAMS,7.0,2.0,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,DEE DEE EXPRESS,7,KEAGAN LATHAM,MATTHEW DALE,1.75,1.0,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,TOP PICK,1,TEAGHAN MARTIN,LEN HODGSON,126.0,,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,GLENN'S LEGACY,8,BROCK RYAN,DANNY WILLIAMS,4.4,4.0,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,MISS LEEWAY,5,JESSICA BROOKES,TASH BURLEIGH,34.0,,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,STORMY REIGN,2,JACK MARTIN,LUKE PEPPER,19.0,3.0,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,1,WHOOPI DO,3,ALYSHA COLLETT,ROB POTTER,6.5,,1100,MDN,GOOD3,FINE,8
2025-10-07,GOULBURN,4,BUCKENARA,12,NOT NOTIFIED,JOHN O'SHEA & TOM CHARLTON,6.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,FALCON LAIR,5,CHAD SCHOFIELD,ANNABEL & ROB ARCHIBALD,1.4,1.0,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,KING OF THE RING,2,BROCK RYAN,DAVID PFIEFFER,8.5,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,MELODIA LEGEND,9,DONOVAN DILLON,ANTHONY & SAM FREEDMAN,8.5,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,SHE'S A DAME,8,LOUIS BEUZELIN,GAI WATERHOUSE & ADRIAN BOTT,6.0,4.0,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,CARISBROOKE QUEEN,1,ANDREW ADKINS,JOHN O'SHEA & TOM CHARLTON,26.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,LIYAH'S GIRL,2,LOUISE DAY,MATTHEW SMITH,51.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,COOL DRINKS,7,KEAGAN LATHAM,JOHN O'SHEA & TOM CHARLTON,8.0,3.0,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,O'SHEAMUS,14,ALYSHA COLLETT,JOHN O'SHEA & TOM CHARLTON,4.8,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,ARTISTIC FLAIR,4,ANDREW CALDER,GARY PORTELLI,51.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,BREEDERS SUN,6,MOLLY BOURKE,JOHN SARGENT,8.0,2.0,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,HEADSTREAM,3,EMMA LY,BLAKE RYAN,81.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,PERCOLATE,8,NOT NOTIFIED,CIARON MAHER,23.0,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,4,SO SUPERIOR,11,AMY MCLUCAS,AMANDA TURNER,1.01,,1600,MDN,GOOD3,FINE,14
2025-10-07,GOULBURN,6,KREON,10,CHAD SCHOFIELD,DANNY WILLIAMS,0.0,,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,MANWARI,5,CHAD SCHOFIELD,DANNY WILLIAMS,1.9,1.0,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,HIS HONOUR,4,RICHARD BENSLEY,GEOFFREY CROTHERS,7.5,,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,VAINSTREAM,1,TEAGHAN MARTIN,GEOFFREY CROTHERS,5.0,2.0,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,MOTORBOAT,9,PIERRE BOUDVILLAIN,GEOFFREY CROTHERS,14.0,,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,BEAU ROCK,3,BILLY OWEN,GRATZ VELLA,8.5,,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,HELL OF A SHOW,6,GLENN CAHILL,JENNY HOY,16.0,3.0,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,SANTOLINI,7,REBECCA BRONETT PR,MICHAEL TRAVERS,13.0,4.0,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,I IZ BRILLIANT,8,JESSICA BROOKES,JACK VAN DUREN,71.0,,1100,BM58,GOOD3,FINE,10
2025-10-07,GOULBURN,6,PAPAVER MINER,2,MOLLY BOURKE,JACK VAN DUREN,41.0,,1100,BM58,GOOD3,FINE,10
2025-10-07,NEWCASTLE,2,COGITARE,1,MOLLIE FITZGERALD,MARK MINERVINI,,,1300,MDN,GOOD4,FINE,13
2025-10-07,NEWCASTLE,2,RODEO DEALER,7,WILLIAM STANLEY,NIKKI HODGSON,,,1300,MDN,GOOD4,FINE,13
2025-10-07,NEWCASTLE,2,WINTERS ENDING,3,GRANT BUCKLEY,NICK MITCHELL,,,1300,MDN,GOOD4,FINE,13
2025-10-07,NEWCASTLE,2,DODGY FRECKLE,8,MITCH STAPLEFORD,BRAD WIDDUP,,,1300,MDN,GOOD4,FINE,13
2025-10-07,NEWCASTLE,2,FOCUS POINT,1,LEE MAGORRIAN,MARK MINERVINI,,,1300,MDN,GOOD4,FINE,13
2025-10-07,NEWCASTLE,2,HARD RATTLE,6,NOT NOTIFIED,GREGORY MCFARLANE,,,1300,MDN,GOOD4,FINE,13
