Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-02-18,QUEANBEYAN,1,LOWLINE,5,RICHARD BENSLEY,Aaron Clarke,16.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,INVINCIBLE BEAU,9,HOLLY DURNAN,Darryl Rolfe,8.5,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,NAPOLEON STRIKE,7,EMMA LY,Blake Ryan,18.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,ZOODOO,2,HEAVELON VAN DER H,Gary Portelli,31.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,DENALI KAI,8,MICHAEL HEAGNEY,Russell Hogan,151.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,KITTY JINKS,9,NOT NOTIFIED,Jarrod Austin,0.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,SHE'S THE KEY,4,BRODIE LOY,Sam Shires,7.5,1.0,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,BOLO MISS,3,AMY MCLUCAS,Michael Lynch,3.8,2.0,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,BON ELTON,1,DEANNE PANYA,Graham Brown,126.0,3.0,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,SWEET MADELINE,10,JAMES INNES JNR,Rob Potter,2.3,4.0,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,TIFFY,6,MOLLY BOURKE,Gary Portelli,10.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,PATTERA,8,NOT NOTIFIED,Melissa Harrison,0.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,1,CONDOMINIUM,13,JESS TAYLOR,Joe Cleary,0.0,,900,MDN,GOOD4,FINE,13
2025-02-18,QUEANBEYAN,2,SON OF EUREKA,7,NICK HEYWOOD,Matthew Dale,0.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,CONDOMINIUM,6,JESS TAYLOR,Joe Cleary,3.1,3.0,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,MACHINATION,1,AMY MCLUCAS,Theresa Bateup,9.5,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,HOUDINI SPIRIT,3,MOLLY BOURKE,Gary Portelli,2.3,2.0,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,AQUATEMPO,8,CORIAH KEATINGS,Matthew Kelley,8.0,1.0,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,LONHANOVA,2,HEAVELON VAN DER H,Gary Portelli,7.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,SAINT ELIXIR,12,NOT NOTIFIED,Joe Cleary,23.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,TAKE THE CHANCE,9,NOT NOTIFIED,Michael Lynch,0.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,POLENS,4,EMMA LY,Maree Hopkins,26.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,SABATINA,11,JACK MARTIN,Michael Lynch,0.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,SIDONI,5,MICHAEL HEAGNEY,Russell Hogan,51.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,2,BEDOUIN BEAR,7,HOLLY DURNAN,Jack Van Duren,81.0,,1200,MDN,GOOD4,FINE,12
2025-02-18,QUEANBEYAN,3,DASHING POWER,8,BILLY OWEN,Greg Stephens,11.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,FLASH PIPER,9,MOLLY BOURKE,John Morrison,101.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,IDEELIC,2,DAMON BUDLER,Gratz Vella,2.5,3.0,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,OUR JORGE,6,JAMES INNES JNR,Joe Cleary,26.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,SON O' WAR,5,MICHAEL HEAGNEY,Guntis Lukss,19.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,SUSPICIOUS TIME,3,HOLLY DURNAN,Darryl Rolfe,9.5,4.0,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,TEN FEATHERS,11,NOT NOTIFIED,John Rolfe,26.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,BRANDYWINE,2,NOT NOTIFIED,Melissa Harrison,0.0,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,SWORNTOMYMISSION,7,PIERRE BOUDVILLAIN,Mike Petrovic,3.8,2.0,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,BUBBLE TEA,4,JACK MARTIN,Garry Kirkup,8.5,,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,3,TOGOODTOBEACOD,1,CORIAH KEATINGS,Scott Jamieson,6.5,1.0,1460,MDN,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,AEGIPAN,10,NICK HEYWOOD,Pat Murphy,5.0,2.0,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,DITTERICH,7,JAMES INNES JNR,Andrew Bourke,3.4,1.0,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,MAN FROM BRUSSELLS,6,JACK MARTIN,Michael Lynch,2.6,3.0,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,XCEPTIONAL FELLA,8,NOT NOTIFIED,Matthew Kelley,6.0,,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,BETTER SUN,5,RICHARD BENSLEY,Matthew Dale,34.0,,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,AGONY AUNT,9,AMY MCLUCAS,Wayne Hudd,6.5,4.0,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,SNITZ AND STRAAND,3,JESS TAYLOR,Joe Cleary,13.0,,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,ANTHRACIA,4,PIERRE BOUDVILLAIN,Paul Facoory,19.0,,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,GRADI,2,JADE MCKENZIE,Chris Hensler,71.0,,1000,CL1,GOOD4,FINE,11
2025-02-18,QUEANBEYAN,4,LUSCIOUS,1,HOLLY DURNAN,Darryl Rolfe,151.0,,1000,CL1,GOOD4,FINE,11
