Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-04-24,COFFS HARBOUR,1,CUISENAIRE,5,ZAC WADICK,DAN EDWARDS,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,INFOURDAVICTORY,3,BROOKE STOWER,STIRLING OSLAND,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,MADAM ROCK,8,MATTHEW BENNETT,BARRY RATCLIFF,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,POINT FORM,2,CASSEY WILLIAMS,STIRLING OSLAND,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,BELLA TAROUGA,4,MELEA CASTLE,TOM HIGGINS,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,CRASH'N'BASH,7,MADELINE OWEN,KAREN OWEN,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,I PREFER SOUL,1,ANDREW GIBBONS,WAYNE WILKES,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,OPEN CIRCUIT,6,RAYMOND SPOKES,TERRY EVANS,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,1,SHUKKAS,9,CEJAY GRAHAM,CHRIS MANSON,,,1413,MAIDEN,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,2,PEAK ROAD,6,KIRK MATHESON,DANIEL S BOWEN,,,1413,CLS3,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,2,LUCKY BANNER,3,JODI WORLEY,PETER J CLARK,,,1413,CLS3,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,2,WINDABULL,2,BEN LOOKER,STIRLING OSLAND,,,1413,CLS3,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,2,INSPIRATION,9,CEJAY GRAHAM,JENNY GRAHAM,,,1413,CLS3,HVY8,OCAST,9
2023-04-24,COFFS HARBOUR,2,INTO THE BLUE,5,JON GRISEDALE,NEIL GODBOLT,,,1413,CLS3,HVY8,OCAST,9
