Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-04-02,WAGGA,1,LENNOX VIEW,3,SIMON MILLER,MITCHELL BEER,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,MR SATELLITE,9,JAMIE GIBBONS,DWAYNE REID,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,RYDENATT,5,JASON LYON,CRAIG WIDDISON,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,SCHILLER SALUTE,6,HANNAH EDGLEY,JOHN & CHRIS LEDGER,,3.0,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,ATOMIC WARRIOR,1,DAMON BUDLER,DARRYL ROLFE,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,HURRICANE CONI,7,JOSH RICHARDS,JOE CLEARY,,2.0,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,MORE THAN HAPPY,2,MICHAEL TRAVERS,STEVEN NOBLE,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,NUTBUSH AMBUSH,8,NICK SOUQUET,MITCHELL BEER,,1.0,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,OH MY HAT,7,NOT NOTIFIED,TASH BURLEIGH,,,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,1,SPIRITED KING,4,SHAUN GUYMER,SCOTT SPACKMAN,,4.0,1000,MDN-SW,SOFT5,FINE,10
2023-04-02,WAGGA,2,BOOM BOOM BETTY,9,JASON LYON,JIM CERCHI (JNR),,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,CHALAYAN MISS,11,SIMON MILLER,PETER MAHER,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,GEORGIE'S MANTRA,10,MICHAEL TRAVERS,RODGER WATERS,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,HOLLOW DOLLAR,5,RUBY HAYLOCK,JOE CLEARY,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,KERLE'S MISS,9,HANNAH EDGLEY,ALLAN FITZGERALD,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,LUNAR ASHES,11,NOT NOTIFIED,SARAH MURRAY-LESLIE,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,MISS HELMUT,14,LOUISE DAY,DAVID O'PREY,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,TEE CEE TRACEY,6,NICK SOUQUET,LOUISA DOVE,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,ASGARDA,2,KAYLA NISBET,DOUG GORREL,,2.0,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,DANCEENUFF,4,DANNY BEASLEY,WAYNE CARROLL,,1.0,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,MOSGOLD,7,SHAUN GUYMER,TASH BURLEIGH,,4.0,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,SECRET SHIO,1,MOLLY BOURKE,GARY COLVIN,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,SPIRITS BURN DEEP,8,BILLY OWEN,NEIL OSBORNE,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,2,SUNSHINE REGGAE,3,AMY MCLUCAS,TIM MARTIN,,3.0,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,CALL ME THE BREEZE,9,MICHAEL TRAVERS,MICHAEL SPARROW,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,FALREINE,11,SHAUN GUYMER,NEIL OSBORNE,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,GRAY'S REWARD,14,BRADLEY VALE,PAUL MCVICAR,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,KAPHANDS,2,DANNY BEASLEY,PETER MAHER,,2.0,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,KILLAWARRA LASS,8,HANNAH EDGLEY,JOHN & CHRIS LEDGER,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,MISS BEAUTIFUL,7,DAMON BUDLER,DARRYL ROLFE,,,1000,FM-MSW,SOFT5,FINE,14
2023-04-02,WAGGA,3,MONDAY MISS,1,MOLLY BOURKE,PETER J MORGAN,,,1000,FM-MSW,SOFT5,FINE,14
