Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-04-25,GOSFORD,1,CHARITY JOY,5,KOBY JENNINGS,JOHN SARGENT,1.01,,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,MR EXTREME,2,ALYSHA COLLETT,MICHAEL FREEDMAN,0.0,,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,STARRY JACK,3,WINONA COSTIN,CLARRY CONNERS,9.0,3.0,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,AZAYAKA,1,JAMES INNES JNR,GERALD RYAN & STERLING ALEXIOU,2.9,2.0,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,HAY PEARL,5,ELLEN HENNESSY,JOHN COOPER,41.0,,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,MOUNT WARNING,2,KEAGAN LATHAM,JOSEPH PRIDE,1.6,1.0,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,AAYLA SECURA,6,MITCHELL BELL,MATTHEW SMITH,23.0,,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,1,KICKOFF,4,JEFF PENZA,TRACEY BARTLEY,61.0,4.0,1000,MDN-SW,SOFT5,FINE,8
2023-04-25,GOSFORD,2,HIMALAISM,4,KOBY JENNINGS,CHRIS WALLER,3.0,,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,JUST AN UPSTART,3,ANDREW ADKINS,MARK NEWNHAM,4.2,2.0,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,MIKE,2,MADI DERRICK,TRACEY BARTLEY,51.0,,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,THE EIGHTH I AM,4,JEAN VAN OVERMEIRE,ROBERT QUINN,6.5,4.0,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,AURINKO,1,JEFF PENZA,CHRIS WALLER,3.8,1.0,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,BEACH PARTY,2,ALYSHA COLLETT,BRYCE HEYS,10.0,,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,BLACK ALEXANDRA,7,NOT NOTIFIED,MARC CHEVALIER,0.0,,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,LALAGUNA,5,LOUISE DAY,CIARON MAHER & DAVID EUSTACE,2.6,3.0,1200,3Y-MSW,SOFT5,FINE,9
2023-04-25,GOSFORD,2,WAIKIKI,9,NOT NOTIFIED,CHRIS WALLER,0.0,,1200,3Y-MSW,SOFT5,FINE,9
