Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2024-10-29,GRAFTON,1,DUSAN,1,MATTHEW MCGUREN,Dwayne Schmidt,1.85,3.0,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,WRITTEN FAME,2,CLAIRE RAMSBOTHAM,Matthew Dunn,2.9,4.0,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,CRITICAL TIME,4,DANNY PEISLEY,Scott Henley,13.0,2.0,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,PIXIE HALLOW,6,JON GRISEDALE,Jim Jarvis,8.0,,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,MISSION RIDGE,8,ANDREW MALLYON,Matthew Dunn,8.5,,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,SNOW FALCON,5,NORIYUKI MASUDA,Shane Everson,23.0,,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,MONTE DRIFTER,7,COURTNEY BELLAMY,Noel Mayfield-Smith,16.0,1.0,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,1,RINNERO,3,SIENA GRIMA,Todd Payne,61.0,,1006,CL3,SOFT7,FINE,8
2024-10-29,GRAFTON,2,OSTRACISED,6,COURTNEY BELLAMY,Donna Grisedale,10.0,3.0,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,DARKLEY,3,ANDREW MALLYON,Brett Mallyon,3.8,,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,KEVIN MCKEEN,5,MATTHEW MCGUREN,Brett Dodson,3.0,,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,ASK THE QUESTION,5,SHAE WILKES,Sally Taylor,6.0,,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,WEST GERMANY,4,DANNY PEISLEY,Lisa Sheppard,26.0,1.0,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,CHILLING,2,STEPHEN TRAECEY,Jim Jarvis,11.0,,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,LASER BEAM,1,CEJAY GRAHAM,Marcus Wilson,4.6,2.0,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,2,SAXINOUE,3,CLAIRE RAMSBOTHAM,Matthew Dunn,2.4,4.0,1181,BM58 CG,SOFT7,FINE,8
2024-10-29,GRAFTON,3,BOLOGNA,4,COURTNEY BELLAMY,Brett Bellamy,4.6,,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,BOURNE,3,SHAE WILKES,Amy Usher,31.0,4.0,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,BUSTERKICK,8,NOT NOTIFIED,Stephen Lee,8.0,,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,READY FOR VEGAS,4,JAI WILLIAMS,Indiana Turner,51.0,,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,SON OF A GUN,1,JON GRISEDALE,Lea Selby,101.0,,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,SPECIAL MASTER,6,MATTHEW MCGUREN,Marcus Wilson,3.8,,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,EMPRESS OF MILAN,7,SIENA GRIMA,Tas Morton,6.5,2.0,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,PENNIES DESTINY,5,NORIYUKI MASUDA,Grady Spokes,8.5,1.0,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,3,STAPLETON,2,ANTHONY ALLEN,Michael Morrison,2.4,3.0,1710,MDN,SOFT7,FINE,9
2024-10-29,GRAFTON,4,HARE STREET,2,NORIYUKI MASUDA,Leo Clapham,10.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,HERE'S MASON,6,YVETTE LEWIS,Patrick Randall,9.5,4.0,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,OGO,3,DANNY PEISLEY,Gary Nielsen,61.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,SIGLO DE ORO,1,CEJAY GRAHAM,Marcus Wilson,1.7,2.0,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,SPIRIT OF SAINTLY,2,SCOTT SWEEDMAN,Todd Payne,101.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,DELLUCY,8,JASON TAYLOR,Gary Nielsen,101.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,ROMI,7,MATTHEW MCGUREN,Dwayne Schmidt,9.0,1.0,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,WELLWITHINREACH,5,LUKE ROLLS,Cassandra Schmidt,11.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,CHURCH ROCK,4,SIENA GRIMA,Stephen Lee,5.0,3.0,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,FRENCH EMPIRE,8,RON STEWART,Annabel Neasham & Rob Archibald,9.5,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,GETTIN'HOTINHERE,6,WANDERSON D'AVILA,Brian Gentle,23.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,SIVO,13,NOT NOTIFIED,Daniel Wheeler,0.0,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,4,DEPUTIZE,12,NOT NOTIFIED,Annabel Neasham & Rob Archibald,1.01,,1006,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,5,MYGIRLGLADYS,9,NOT NOTIFIED,Indiana Turner,19.0,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,PISA CAKE,2,ANDREW MALLYON,Kris Lees,7.0,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,NOT A GURU,4,DYLAN TURNER,Paul Shailer,14.0,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,UNCUT GEM,3,CEJAY GRAHAM,Marcus Wilson,5.5,1.0,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,LUCKY BEAN,9,MATTHEW MCGUREN,Jason Reilly,4.6,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,STAR ESPRESSO,7,COURTNEY BELLAMY,Sally Taylor,2.9,2.0,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,TYPHOON NETA,8,LUKE ROLLS,Cassandra Schmidt,11.0,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,MISS MAZERATI,6,STEPHEN CUMMINS,Brett Dodson,14.0,,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,RETHINK IT,1,JON GRISEDALE,Terry Vidler,26.0,4.0,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,5,ROX'N'ROL,5,ANTHONY ALLEN,John Shelton,19.0,3.0,1181,BM58 FM,SOFT7,FINE,10
2024-10-29,GRAFTON,6,CAMELOT STAR,2,CEJAY GRAHAM,Marcus Wilson,61.0,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,GANGPLANK,7,CASSEY WILLIAMS,Robert Knight,51.0,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,KAIROS LOUIE,4,BAILEY WHEELER,Christos Zintilis,1.65,1.0,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,MONTE KAHUNA,5,MATTHEW MCGUREN,Noel Mayfield-Smith,5.5,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,ROYAL RIFT,6,KIRK MATHESON,Jason Reilly,8.5,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,WICKED GAMES,7,LUKE ROLLS,Wayne Wilkes,13.0,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,ZAYNUDIN,8,NORIYUKI MASUDA,Daiki Chujo,6.0,3.0,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,DIAMONDSARETRUMPS,1,STEPHEN TRAECEY,Donna Traecey,31.0,,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,MEMUMZA DIVA,3,STEPHEN CUMMINS,Lyn J Thomson,11.0,4.0,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,6,READY ENABLE,9,SHAE WILKES,Amy Usher,151.0,2.0,2220,CL1,SOFT7,FINE,10
2024-10-29,GRAFTON,7,CARACORON,5,SHAE WILKES,Stephen Lee,5.5,3.0,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,HE'S POPLAR,10,NOT NOTIFIED,Stephen Lee,10.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,RIGHTEOUS BROTHER,10,JON GRISEDALE,Stephen Bennett,34.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,RISK FOR REWARD,4,NORIYUKI MASUDA,Daiki Chujo,3.7,4.0,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,THE RIDDLER,11,DANNY PEISLEY,Daniel Wheeler,11.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,AILBHE,2,MATTHEW MCGUREN,Jason Reilly,16.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,FIGHTING DAUGHTER,3,LUKE ROLLS,Cassandra Schmidt,7.5,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,GOLDEN COPPER,1,COURTNEY BELLAMY,Fleur Blanch,4.6,2.0,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,HYPOTHERMIA,9,KIRK MATHESON,John Shelton,23.0,1.0,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,MYSTIC WAY,6,CEJAY GRAHAM,John Sprague,16.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,TOP ACT,12,NOT NOTIFIED,Matthew Dunn,3.1,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,WELCOME BACK,7,KACIE ADAMS,Tom Higgins,151.0,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,7,SEKI,8,ANDREW MALLYON,Matthew Dunn,8.5,,1410,MDN,SOFT7,FINE,13
2024-10-29,GRAFTON,8,MY MUM'S TOYBOY,7,CLAIRE RAMSBOTHAM,Brett Dodson,2.8,1.0,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,FRAPPES,3,SHAE WILKES,Jason Reilly,5.5,4.0,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,BYRON EYES,5,SIENA GRIMA,Stephen Lee,17.0,3.0,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,BADDA BOOM BABY,13,NOT NOTIFIED,Renita Beaton,8.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,SENSATIONAL REWARD,7,COURTNEY BELLAMY,Todd Payne,6.5,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,LITTLE PROPHET,9,LUKE ROLLS,Colt Prosser,21.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,THE MAXINATOR,2,ANDREW MALLYON,Fleur Blanch,10.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,BOLD HOI HO,10,DANNY PEISLEY,Sally Taylor,19.0,2.0,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,DRAFT DAY,4,DYLAN TURNER,Ethan Ensby,19.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,SILVER CANVAS,1,NORIYUKI MASUDA,Shannon Manwarring,11.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,WONDERLAND STAR,6,MATTHEW MCGUREN,Matthew Dunn,3.6,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,WILDERNESS STAR,8,KACIE ADAMS,Annette Lee,21.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,GRAFTON,8,MYGIRLGLADYS,12,NOT NOTIFIED,Indiana Turner,0.0,,1410,BM66,SOFT7,FINE,13
2024-10-29,SWAN HILL,1,ADARE MANOR,2,MILOS BUNJEVAC,Peter Donnelly,4.2,1.0,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,1,AMAWASHA,3,CRAIG NEWITT,Thomas Sadler,5.0,4.0,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,1,CHOUX BEEDOOBEE,4,HARRY COFFEY,Henry Dwyer,16.0,,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,1,DASHING DONKEY,1,TEO NUGENT,Olivia Osborne,1.9,2.0,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,1,MERCURY FLYER,3,LACHLAN KING,Ron Daniel & Trish Stanbury,2.5,,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,1,I SEE STARS,5,BLAIKE MCDOUGALL,Ben Brisbourne,8.0,3.0,2400,3YO+ MDN,GOOD3,FINE,6
2024-10-29,SWAN HILL,2,PAULSIN,4,CHRISTOPHER PANG,Jane Duncan,81.0,,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,PIGLET,2,JARROD FRY,Andrew Bobbin,6.0,,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,SCODELARIO,1,MILOS BUNJEVAC,Raharna McDonald,61.0,,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,WINSOME FLOWERS,3,JACK HILL,Maddie Raymond,6.0,1.0,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,SAXON BLOOD,6,HARRY COFFEY,Tony & Calvin McEvoy,7.5,,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,SLUGWORTH,3,CRAIG NEWITT,Trent Busuttin & Natalie Young,3.1,,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,VERONA RUPES,7,LUKE CURRIE,Patrick & Michelle Payne,4.0,3.0,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,HOT STOMPER,2,JAKE DUFFY,Matt Cumani,23.0,4.0,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,2,SOUTHERN MONEY,5,BLAIKE MCDOUGALL,"Ben, Will & JD Hayes",1.7,2.0,1600,MDN,GOOD3,FINE,9
2024-10-29,SWAN HILL,3,AMERICAN RUSS,9,MILOS BUNJEVAC,Tony Waddell,13.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,BIG BEAM,18,JARROD FRY,Lindsey Smith,9.5,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,BRAVUE,7,DAKOTAH KEANE,Toby Lake,26.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,QUIZLET,9,JAYLAH KENNEDY,Lucinda Boyd,6.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,FIN DU JEU,14,TOM PREBBLE,Alicia MacPherson,151.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,HOT ONE,2,LACHLAN KING,Ben Brisbourne,9.5,4.0,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,SUPIDO'S LITTLEONE,4,CHRISTOPHER PANG,Helen Burns,18.0,3.0,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,ALL IN VAIN,8,NEIL FARLEY,Shay Keating,51.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,BETTER SHAPE UP,11,HARRY COFFEY,Archie Alexander,10.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,FRONTLINE ACTION,10,LUKE CURRIE,Patrick & Michelle Payne,8.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,PRESOCRATICS,3,CRAIG NEWITT,"Ben, Will & JD Hayes",8.5,2.0,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,CHEERS TO US,12,JAKE DUFFY,Heath Chalmers,17.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,ISOTROPIC,3,JACK HILL,Daniel Bowman,9.5,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,YES YES TESS,5,BLAIKE MCDOUGALL,"Ben, Will & JD Hayes",2.3,1.0,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,PIN DROP,13,TEO NUGENT,Heath Chalmers,14.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,JUSTCANTGETENUFF,16,MILOS BUNJEVAC,Rene Pompe,0.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,TRUSTTHESHERIFF,6,LOGAN MCNEIL,Nathan Hobson,151.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,3,RICCIA,1,CHRISTINE PULS,Brian & Ashley McKnight,101.0,,1300,MDN,GOOD3,FINE,18
2024-10-29,SWAN HILL,4,ATTABOOM,4,NEIL FARLEY,Anthony Cosgriff,4.8,3.0,975,MDN,GOOD3,FINE,13
2024-10-29,SWAN HILL,4,BREAKLESS,2,HARRY COFFEY,Austy Coffey,7.0,2.0,975,MDN,GOOD3,FINE,13
2024-10-29,SWAN HILL,4,THE INEOS,9,LUKE CURRIE,Patrick & Michelle Payne,2.3,,975,MDN,GOOD3,FINE,13
2024-10-29,SWAN HILL,4,WHATDOYA MEAN,5,EOIN WALSH,Heath Chalmers,8.0,,975,MDN,GOOD3,FINE,13
