Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-07-31,WELLINGTON,7,WITNESS COLLECTOR,3,MIKAYLA WEIR,Michael Lunn,26.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,BRIEF STATEMENT,3,RONALD SIMPSON,Alison Smith,5.5,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,HURN COURT,9,JAKE BARRETT,Rodney Robb,5.0,1.0,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,JET PACK,7,COBI VITLER,Bryan Dixon Jnr,26.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,BABAYKA,4,AARON BULLOCK,Brett Cavanough,2.8,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,TELLS TAILS,8,HOLLIE HULL,Clint Lundholm,17.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,D'ARPANO,1,ANTHONY CAVALLO,Brett Robb,5.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,WHITE LIAR,13,NOT NOTIFIED,Rob Potter,5.5,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,YOUNG HEART,6,MATHEW CAHILL,Michael Lynch,10.0,2.0,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,LAFFING WATERS,5,WILLIAM STANLEY,Andrew Ryan,12.0,4.0,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,BOONGARRA GIRL,2,BRAITH NOCK,Gayna Williams,7.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,JARMANAGIC,8,JAKE PRACEY-HOLMES,Garry Lunn,31.0,3.0,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,HAMPTON COVE,4,NOT NOTIFIED,Brett Thompson,15.0,,1000,BM58,SOFT6,FINE,14
2023-07-31,WELLINGTON,7,VANOUREUCE,12,NOT NOTIFIED,Clint Lundholm,1.01,,1000,BM58,SOFT6,FINE,14
