Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-07-07,GOULBURN,1,BOBBY'S FLING,1,ROBBIE DOLAN,RICHARD LITT,81.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,DIAMOND DRUMMER,3,KEAGAN LATHAM,MICHAEL FREEDMAN,2.5,1.0,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,GALAXY REIGN,4,MOLLY BOURKE,REX COLE,34.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,NICODEMUS,2,MITCHELL BELL,"MICHAEL, WAYNE & JOHN HAWKES",3.1,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,OUR KINSMEN,7,JAY FORD,JOSEPH PRIDE,5.5,3.0,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,DANJEL,11,MATHEW CAHILL,GARRY KIRKUP,101.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,FLYING FLOSSY,10,RICHARD BENSLEY,TASH BURLEIGH,6.0,4.0,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,IRENE'S BEST,6,JEAN VAN OVERMEIRE,RON QUINTON,16.0,2.0,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,KU RING GAI KATH,8,ELLEN HENNESSY,JARROD AUSTIN,151.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,TROUBLESHOOT,5,AMY MCLUCAS,GREGORY HICKMAN,151.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,1,CRUSHEEN LASS,9,HEAVELON VAN DER H,GREGORY HICKMAN,151.0,,1600,MDN-SW,SOFT6,OCAST,11
2023-07-07,GOULBURN,2,DO THIS ALL DAY,5,KEAGAN LATHAM,DANIELLE SEIB,18.0,,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,FOXTROT BRAVO,3,JESS TAYLOR,THERESA BATEUP,23.0,4.0,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,WOULD BE KING,9,ANAELLE GANGOTENA,DOUG GORREL,23.0,,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,JIMMY MANOLO,2,HEAVELON VAN DER H,MATTHEW SMITH,7.5,,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,RENT A ROCK,8,HOLLY DURNAN,DANNY WILLIAMS,14.0,3.0,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,KENICHI,4,JEAN VAN OVERMEIRE,DANIELLE SEIB,9.0,,2140,BM-58,SOFT6,OCAST,12
2023-07-07,GOULBURN,2,LYNBER,10,QUAYDE KROGH,"BARBARA JOSEPH, PAUL & MATT JONES",41.0,,2140,BM-58,SOFT6,OCAST,12
