Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-03-14,MUSWELLBROOK,1,GELSEY,9,AARON BULLOCK,Tim McIntosh,8.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,NEWS BOUND,5,LEESHELLE SMALL,Rodney Northam,2.8,2.0,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,QUINKY DEEL,3,MILLIE THOMPSON,Jake Hull,34.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,FOX REIGN,7,MIKAYLA WEIR,Jeremy Sylvester,10.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,HOTCHI,10,LUKE ROLLS,Kristen Buchanan,13.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,RATHORAN,4,MITCHELL BELL,Jake Hull,3.0,3.0,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,VIERVILLE,1,BRAITH NOCK,Brett Cavanough,8.5,1.0,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,BRIGHT LEGEND,8,BILLY CRAY,Nikki Pollock,18.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,INTOXICATION,2,SIENA GRIMA,Joseph Burges,12.0,4.0,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,1,YAMAMAI,6,JACK BAKER,Alan D Smith,151.0,,1280,CL1,SOFT5,FINE,10
2025-03-14,MUSWELLBROOK,2,HOKU,8,DANIEL NORTHEY,Les Roberts,126.0,,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,STEEL CLAWS,2,SIENA GRIMA,Troy O'Neile,8.5,2.0,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,WOLF CLUB,16,NOT NOTIFIED,Mack Griffith,0.0,,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,ZOUGO BOSS,8,NOT NOTIFIED,Wayne Brown,26.0,,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,APHELION,9,AARON BULLOCK,Paul Messara & Leah Gavranich,3.5,4.0,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,IKNOWYOU,1,BEN LOOKER,Brett Cavanough,19.0,,1500,MDN,SOFT5,FINE,16
2025-03-14,MUSWELLBROOK,2,KING JERRY,14,ANDREW GIBBONS,Joel Wilkes,8.0,,1500,MDN,SOFT5,FINE,16
