Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-04-06,GUNDAGAI,1,KOTAISHI,9,JEFF PENZA,Matthew Kelley,1.6,1.0,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,CEANNASAI,11,DEEP SHANKER,John Thompson,61.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,CINEPHILE,12,JEAN VAN OVERMEIRE,Michael Travers,17.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,GINNO'S HALO,8,SHAUN GUYMER,Donna Scott,34.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,HELLARAMA,12,PIERRE BOUDVILLAIN,Joseph Ible,126.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,OAKY DOAKS,3,SINEAD PEEBLES,Todd Smart,41.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,AWESOME ICON,1,WINONA COSTIN,Tara & Philippe Vigouroux,34.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,JELLIGNITE,4,JAKE DUFFY,Craig Weeding,15.0,4.0,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,SMART COLOUR,7,MOLLY BOURKE,Tim Donnelly,23.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,DISRUPTION,10,JOSH RICHARDS,Michelle Teale,151.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,QISMAH,6,BLAIKE MCDOUGALL,Ross Purcell,3.4,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,SISTER SHAY,5,BRENDAN WARD,Craig Widdison,3.2,2.0,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,TRACK AND FIELD,6,JOHN KISSICK,Michelle Teale,151.0,3.0,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,MESA VERDE,2,CORY PARISH,Shane Bloomfield,151.0,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,1,TALLINGAS REIGN,9,NOT NOTIFIED,Matthew Hahne,1.01,,1400,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,REEF ROAD,1,BLAIKE MCDOUGALL,Kerry Weir,19.0,2.0,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,BESSIE LA BELLE,9,AMY O'DRISCOLL,Donna Scott,2.5,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,ROULLOTTIE,6,JOHN KISSICK,Michael Travers,5.5,3.0,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,SALTCLAY,4,EMMA LY,Kerry Weir,151.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,ASTERIDE,7,PIERRE BOUDVILLAIN,Sarah Murray-Leslie,12.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,CHRISTMAS STAR,3,JEAN VAN OVERMEIRE,"Barbara Joseph, Paul & Matt Jones",2.5,1.0,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,CLASSIC AZABEEL,2,VIOLET SOULSBY,Doug Gorrel,41.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,CLOSETHEDOORDARCY,11,WINONA COSTIN,Tom Wilson,101.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,DASHING POWER,15,NOT NOTIFIED,Greg Stephens,34.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,LAIRY,10,JOSH RICHARDS,Rodger Waters,151.0,,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,PHARALINE,12,MOLLY BOURKE,Sarah Murray-Leslie,41.0,4.0,1180,MDN,GOOD4,FINE,15
2025-04-06,GUNDAGAI,2,SUSPICIOUS TIME,5,DAMON BUDLER,Darryl Rolfe,41.0,,1180,MDN,GOOD4,FINE,15
