Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-08-25,TAMWORTH,1,EXTERNUS,1,LEE MAGORRIAN,Jake Hull,1.8,4.0,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,CONTARELLI,2,AARON BULLOCK,Cody Morgan,2.5,2.0,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,OAKFIELD EAGLE,7,JENNY DUGGAN,Damien Lane,4.8,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,OH NO NODDY,8,ANDREW GIBBONS,Craig Martin,0.0,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,NIGHT PATRA,4,GRANT BUCKLEY,Rodney Northam,51.0,3.0,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,MR SCOREFIELD,3,JAKE PRACEY-HOLMES,Jacob Perrett,14.0,1.0,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,ANOTHER GIFT,5,KELSEY LENTON,Jane Clement,12.0,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,CIGAR BAR,6,MIKAYLA WEIR,Jim Gleeson,61.0,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,JUKEBOX EDITION,7,CHELSEA HILLIER,Kevin Hausfeld,34.0,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,1,STANAWI,6,DARRYL MCLELLAN,Zach Hatch,41.0,,1400,MDN,GOOD4,FINE,10
2023-08-25,TAMWORTH,2,HARRY TUDOR,1,GRANT BUCKLEY,Brett Robb,,,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,CORVALIST,2,BENJAMIN OSMOND,Kris Lees,2.8,2.0,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,JUKE JOINT,3,MIKAYLA WEIR,Melanie O'Gorman,34.0,4.0,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,THUNDERBOLTER,8,JAKE PRACEY-HOLMES,Cameron Crockett,18.0,,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,BIJARA,4,AARON BULLOCK,Cody Morgan,2.4,1.0,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,DASHING POWER,1,ANDREW GIBBONS,Kris Lees,5.0,,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,RIBTICKLER,11,ANNA ROPER,Cody Morgan,0.0,,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,RIVOLI STAR,10,DANIEL NORTHEY,Cassandra Stummer,19.0,,1200,MDN,GOOD4,FINE,11
2023-08-25,TAMWORTH,2,BOLD STORM,5,JENNY DUGGAN,Damien Lane,61.0,3.0,1200,MDN,GOOD4,FINE,11
