Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-11-28,ALBURY,2,DALY HEADS,7,FIONA SANDKUHL,Kym Davison,9.5,4.0,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,DIRECT AFFECT,5,NICK HEYWOOD,Paul Murray,8.0,,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,KEITH,5,EMMA LY,Donna Scott,3.3,2.0,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,MISCHINKA,6,ALYSHA WARREN,Ben Brisbourne,3.2,1.0,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,RUPERTS RED ROCKET,3,JAKE DUFFY,Craig Weeding,7.5,,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,CRACKER DANCE,2,KAYLA NISBET,Kerry Weir,17.0,3.0,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,RIVALDO,4,HOLLY DURNAN,Jamie Gibbons,4.2,,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,2,SESTILLIA,1,BRENDAN WARD,Alicia MacPherson,26.0,,1600,BM58,SOFT6,OCAST,8
2023-11-28,ALBURY,3,ALLUVIAL,6,NICK HEYWOOD,Dwayne Reid,3.5,3.0,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,BOLDAZZ,5,BILLY OWEN,Gerald Egan,61.0,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,OVERLOADED,2,BRENDAN WARD,Gerald Egan,7.5,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,TESTING THE CUGAT,6,JOHN KISSICK,Heath Maclean,0.0,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,KERMA ART,1,HOLLY DURNAN,Gary Colvin,6.0,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,HARLEM NIC,7,JACK MARTIN,Ben Brisbourne,2.6,1.0,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,ONLY ONE SUN,8,JORDAN MALLYON,Alicia MacPherson,31.0,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,PAZIAH,3,KAYLA NISBET,Theresa Bateup,12.0,4.0,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,SHALL WE PLAY,8,NICK SOUQUET,Mitchell Beer,10.0,2.0,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,CANTOLAGO,10,LACHLAN KING,"Ben, Will & JD Hayes",1.9,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,3,SACRED SHIKOBA,4,EMMA LY,Donna Scott,19.0,,1400,MDN SW,SOFT6,OCAST,11
2023-11-28,ALBURY,4,INTO THE FIRE,5,TEAGHAN MARTIN,Garry Kirkup,5.0,,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,MAGMETRIC,1,JASON LYON,Ron Stubbs,2.0,3.0,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,VERY SHAMUS,4,BRADLEY VALE,Paul McVicar,11.0,1.0,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,ROYSTON HEAD,5,JOHN KISSICK,Pat Widdup,10.0,2.0,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,ALBERT'S MELODY,3,FIONA SANDKUHL,Kym Davison,16.0,,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,PRETTY EXTREME,9,NOT NOTIFIED,Darrell Burnet,0.0,,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,AGENT MOON,6,BILLY OWEN,Allan McRae,7.0,4.0,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,FIFTY CARATS,7,KAYLA NISBET,Tash Burleigh,5.0,,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,4,MR BROWN FOX,2,SIMON MILLER,Ross Purcell,8.0,,1000,BM58,SOFT6,OCAST,9
2023-11-28,ALBURY,5,BONBROOKE,6,FIONA SANDKUHL,Mitchell Beer,3.5,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,BOY FROM TENNESSEE,8,JASON LYON,Ron Stubbs,23.0,2.0,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,GULF OF FINLAND,15,NOT NOTIFIED,Alicia MacPherson,0.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,LAUNCH MODE,7,SIMON MILLER,Rodger Waters,17.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,MR TIME,9,JORDAN MALLYON,Marcus O'Connor,23.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,VIKING REBEL,16,NOT NOTIFIED,Mitchell Beer,7.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,SANTOS EL HALPER,3,CAMERON QUILTY,Mitchell Beer,41.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,BOX OF CRACKERS,5,KAYLA NISBET,Kerry Weir,3.1,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,DROPS FROM THE SKY,4,NICK SOUQUET,Mitchell Beer,5.5,4.0,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,EMPRESS OF SYDNEY,10,LACHLAN KING,Matt Ivill,14.0,1.0,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,HOLDONTOYASUPER,11,JAKE DUFFY,Paul Murray,9.5,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,IMPOSING TALLULAH,17,JACK MARTIN,Donna Scott,4.4,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,MARANTELLI MISS,11,NOT NOTIFIED,Ross Purcell,0.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,ARBELOUR,7,NOT NOTIFIED,Andrew Dale,1.01,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,FIFTY WORDS,12,JOHN KISSICK,Gerald Egan,34.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,AMERICAN RUSS,2,CORIAH KEATINGS,Tony Waddell,26.0,3.0,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,SHALLETTA,10,BRENDAN WARD,Mitchell Beer,1.01,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,5,BOY BENNO,1,QUAYDE KROGH,Craig Widdison,71.0,,1175,MDN SW,SOFT6,OCAST,18
2023-11-28,ALBURY,6,REMIGIUS,11,LACHLAN KING,"Ben, Will & JD Hayes",4.6,,1400,CL1,SOFT6,OCAST,15
