Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-09-07,LISMORE,1,ARIK LAD,5,JAKE BAYLISS,Garry Baker,4.8,,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,CROWN REACH,1,ZAC WADICK,Dwayne Schmidt,18.0,4.0,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,MEDIA GEM,3,NORIYUKI MASUDA,Tom Pratt,61.0,,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,SHAWDE,8,NOT NOTIFIED,Daiki Chujo,0.0,,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,SIR WINCHESTER,7,KASIE STANLEY,Garry Hutchesson,151.0,,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,SUPAIRO,2,MATTHEW MCGUREN,Matthew Dunn,1.5,1.0,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,WONFORWAZZA,4,ANTHONY ALLEN,Michael Morrison,7.0,3.0,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,1,GREGARIOUS,6,KYLE WILSON-TAYLOR,Adam Campton,11.0,2.0,1120,MDN SW CG,GOOD4,FINE,8
2023-09-07,LISMORE,2,SHAWDE,1,MATTHEW MCGUREN,Daiki Chujo,16.0,,1320,MDN,GOOD4,FINE,10
2023-09-07,LISMORE,2,GLIDING ALONG,6,CHRIS TAYLOR,Daiki Chujo,71.0,,1320,MDN,GOOD4,FINE,10
2023-09-07,LISMORE,2,BARCELONA EXPRESS,3,ZAC WADICK,David Matts,2.0,1.0,1320,MDN,GOOD4,FINE,10
2023-09-07,LISMORE,2,BENEFICIENT,9,SEAN CORMACK,Carolyn Halliday,26.0,,1320,MDN,GOOD4,FINE,10
