Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-09-29,MORUYA,1,SUNCHYME,4,JACK MARTIN,Keith Dryden,2.7,1.0,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,DORAMI,5,BRENDAN WARD,Norm Gardner,7.0,3.0,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,FIFO FILLY,3,LOUISE DAY,Pat Murphy,6.5,,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,TICKLEBELLY,7,KAYLA NISBET,Scott Collings,8.0,2.0,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,CONSTANTINOU,8,SHAUN GUYMER,Natalie Jarvis,4.8,,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,LOVE OF AIR,2,AMY MCLUCAS,Rex Cole,7.0,4.0,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,WATCH ME NAE NAE,1,OLIVIA CHAMBERS,Matthew J Stephens,81.0,,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,1,REAL SALTY,6,EMMA LY,Natalie Jarvis,26.0,,1010,CL1,GOOD4,FINE,8
2023-09-29,MORUYA,2,BEOGRAD BOY,8,DAMON BUDLER,Rob Potter,17.0,,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,DODGEBALL,7,QUAYDE KROGH,"Barbara Joseph, Paul & Matt Jones",5.5,3.0,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,FLASH PIPER,12,PAUL ZERAFA,John Morrison,151.0,,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,JIMMY NAILS,1,NICK HEYWOOD,Keith Dryden,5.5,1.0,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,KENSEYE CHARMER,9,SHAUN GUYMER,Aaron Clarke,12.0,,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,MAGIC DAN,11,JEAN VAN OVERMEIRE,Michael Sparrow,126.0,,1650,MDN SW,GOOD4,FINE,14
2023-09-29,MORUYA,2,OLD NEWMARKET,8,JACK MARTIN,Joe Cleary,41.0,,1650,MDN SW,GOOD4,FINE,14
