Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-06-10,RANDWICK,1,SOVEREIGN FUND,5,AMY MCLUCAS,PETER & PAUL SNOWDEN,7.5,4.0,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,FLEETWOOD,1,JEAN VAN OVERMEIRE,JAMES CUMMINGS,11.0,3.0,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,OZZMOSIS,4,DYLAN GIBBONS,BJORN BAKER,1.9,1.0,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,MAFIA,3,TOM SHERRY,PETER & PAUL SNOWDEN,1.01,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,AGAINST THE LAW,6,KEAGAN LATHAM,BRYCE HEYS,101.0,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,HELLFIRE EXPRESS,1,BRETT PREBBLE,ANNABEL NEASHAM,1.01,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,ROYAL TRIBUTE,7,REGAN BAYLISS,GAI WATERHOUSE & ADRIAN BOTT,3.5,2.0,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,ZOUKERETTE,9,NOT NOTIFIED,CIARON MAHER & DAVID EUSTACE,1.01,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,LA BOQUERIA,2,JAY FORD,KRIS LEES,13.0,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,SPLIT DECISION,3,BLAKE SPRIGGS,MATTHEW SMITH,31.0,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,1,SWEET PROPOSAL,2,REECE JONES,ANNABEL NEASHAM,1.01,,1100,2YO,GOOD4,FINE,11
2023-06-10,RANDWICK,2,MOMACK,1,AMY MCLUCAS,BLAKE RYAN,34.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,SO GOOD SO COOL,5,DYLAN GIBBONS,SARA RYAN,8.0,1.0,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,SOAMI,9,JAY FORD,DAVID PFIEFFER,7.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,LANCASTER BOMBER,8,ADAM HYERONIMUS,RICHARD LITT,13.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,BROKEN ARROWS,6,JEAN VAN OVERMEIRE,DAVID PFIEFFER,9.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,NOSEY PARKER,2,BLAKE SPRIGGS,PAUL PERRY,6.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,OTTILIE,11,BRETT PREBBLE,JASON DEAMER,6.5,4.0,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,DIAMOND DIESEL,4,KEAGAN LATHAM,ADAM DUGGAN,5.0,3.0,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,LORD HERON,2,REECE JONES,ALLAN KEHOE,126.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,INVINCIBLE KISS,3,KATHY O'HARA,WAYNE SEELIN,41.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,OAKFIELD TRIUMPH,10,ASHLEY MORGAN,KRISTEN BUCHANAN,6.5,2.0,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,2,LADY SHENANIGANS,7,ROBBIE DOLAN,MITCHELL & DESIREE KEARNEY,101.0,,1200,BM-72,GOOD4,FINE,12
2023-06-10,RANDWICK,3,CLIFF HOUSE,9,DANNY BEASLEY,TIM DONNELLY,7.0,1.0,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,TITLED TYCOON,14,TOM SHERRY,RODNEY NORTHAM,51.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,SWIFT CHARM,1,KODY NESTOR,BRETT DODSON,16.0,2.0,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,LIFE WELL LIVED,5,ANTHONY CAVALLO,ANDREW RYAN,21.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,MR SEVERINO,15,ANDREW ADKINS,SUE GRILLS,41.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,SMOOTH ESPRIT,7,RONALD SIMPSON,CLINT LUNDHOLM,41.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,THE MEDIATOR,12,ADAM HYERONIMUS,ANDREW MOLLOY,101.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,REBEL'S EDGE,13,RORY HUTCHINGS,CASSANDRA STUMMER,81.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,SUNGBLUE,3,ASHLEY MORGAN,BRETT CAVANOUGH,5.0,3.0,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,MARCASSIN,12,DYLAN GIBBONS,TERRY ROBINSON,14.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,SPOKE TO RAJIV,11,KATHY O'HARA,JEREMY SYLVESTER,126.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,BOOTSCOOTER,6,REECE JONES,RODNEY NORTHAM,6.5,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,SMARTER THAN YOU,4,BEANY PANYA,TASH BURLEIGH,81.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,CHASE MY CROWN,8,BRETT PREBBLE,WAYNE WILKES,7.5,4.0,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,AMARANTZ,10,JEAN VAN OVERMEIRE,DANIELLE SEIB,9.5,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,BEHIND THE STORM,9,NOT NOTIFIED,JEREMY GASK,0.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,3,ZOUATICA,2,SHAUN GUYMER,"BARBARA JOSEPH, PAUL & MATT JONES",5.0,,1500,CL3-SW,GOOD4,FINE,17
2023-06-10,RANDWICK,4,KIBOU,7,REGAN BAYLISS,GAI WATERHOUSE & ADRIAN BOTT,2.4,2.0,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,IOWNA MERC,6,DYLAN GIBBONS,BJORN BAKER,2.9,1.0,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,I AM LETHAL,3,TOM SHERRY,JOHN O'SHEA,19.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,BITCOIN BABY,5,ANDREW ADKINS,GERALD RYAN & STERLING ALEXIOU,51.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,SO GOOD SO COOL,8,NOT NOTIFIED,SARA RYAN,0.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,PLUNDERING,2,BRETT PREBBLE,ANNABEL NEASHAM,10.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,PARTICIPATOR,4,DANNY BEASLEY,TIM DONNELLY,13.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,GROWL,8,REECE JONES,PETER & PAUL SNOWDEN,21.0,3.0,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,UNION ARMY,1,JEAN VAN OVERMEIRE,GERALD RYAN & STERLING ALEXIOU,7.5,4.0,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,4,O'TYCOON,2,JAY FORD,BJORN BAKER,13.0,,1200,BM-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,FRENCH BONNET,4,BENJAMIN OSMOND,KIM WAUGH,16.0,,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,ITA,9,ADAM HYERONIMUS,BJORN BAKER,11.0,1.0,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,PIN ME UP,3,AMY MCLUCAS,CLARRY CONNERS,6.5,,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,LEKVARTE,2,RORY HUTCHINGS,JOSEPH PRIDE,4.4,3.0,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,PESHMERGA,6,DYLAN GIBBONS,ROBERT QUINN,4.2,,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,COMME BELLA FILLE,5,TOM SHERRY,JOHN O'SHEA,13.0,,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,PHAROAH'S REIGN,7,REECE JONES,RICHARD & WILL FREEDMAN,9.5,2.0,1600,FMB-78,GOOD4,FINE,10
2023-06-10,RANDWICK,5,KOUKLARA,8,ANDREW ADKINS,JOSEPH PRIDE,9.5,,1600,FMB-78,GOOD4,FINE,10
