Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-06-30,SCONE,1,CONTARELLI,1,KOBY JENNINGS,NATHAN DOYLE,12.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,DEEP VOYAGE,5,BLAKE SPRIGGS,MATTHEW SMITH,2.8,3.0,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,ECLAIR DANCER,2,ASHLEY MORGAN,MATTHEW SMITH,26.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,IDEEL HERO,6,DARRYL MCLELLAN,KRIS LEES,8.5,4.0,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,LORD FINLAND,7,GRANT BUCKLEY,LUKE PEPPER,9.0,1.0,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,RUODE,4,HEAVELON VAN DER H,SIMON CASEY,34.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,SUBSCRIBE ME,11,NOT NOTIFIED,BEN BLAY,151.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,TEN DOWNING STREET,7,JEAN VAN OVERMEIRE,MATTHEW SMITH,17.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,LITTLE BIT YOURS,2,BENJAMIN OSMOND,RODNEY OLLERTON,51.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,MONSTER DEEL,3,SERG LISNYY,MICHEAL RINKIN,151.0,,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,1,TAPA KICK,8,AARON BULLOCK,PAUL MESSARA,2.25,2.0,1600,MDN-SW,SOFT5,FINE,11
2023-06-30,SCONE,2,ENDORPHINS,6,BENJAMIN OSMOND,KRIS LEES,19.0,4.0,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,BY NINE,8,JEAN VAN OVERMEIRE,MATTHEW SMITH,4.6,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,MR SEVERINO,5,KODY NESTOR,SUE GRILLS,21.0,2.0,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,PIONEER LASS,7,REBECCA BRONETT PR,MATTHEW SMITH,4.6,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,REBEL'S EDGE,2,AARON BULLOCK,CASSANDRA STUMMER,2.9,3.0,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,FUSAICHI FAMILY,4,GRANT BUCKLEY,BRETT CAVANOUGH,26.0,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,ADELSUN,1,CHRISTIAN REITH,CAMERON CROCKETT,7.0,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,SPOKE TO RAJIV,3,ASHLEY MORGAN,JEREMY SYLVESTER,7.5,1.0,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,CHARLIE'S LAW,5,NOT NOTIFIED,GREGORY MCFARLANE,34.0,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,2,NOTHING'S SACRED,7,NOT NOTIFIED,BEN BLAY,9.5,,1600,BM-66,SOFT5,FINE,10
2023-06-30,SCONE,3,YAK,1,MIKAYLA WEIR,MICHAEL LUNN,11.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,TIVA BAY,5,DARRYL MCLELLAN,KRIS LEES,4.6,2.0,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,YOUR TEMPTATION,4,ANDREW GIBBONS,WAYNE WILKES,11.0,3.0,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,WINTER THORN,6,AARON BULLOCK,KRIS LEES,5.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,FIORZANA,8,GRANT BUCKLEY,JAKE HULL,5.5,1.0,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,SPOKE TO RAJIV,2,NOT NOTIFIED,JEREMY SYLVESTER,0.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,JIMMY MANOLO,3,ASHLEY MORGAN,MATTHEW SMITH,3.9,4.0,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,CLIFFS OF MOHER,2,SERG LISNYY,GEORGE WOODWARD,23.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,PORT OF JEDDAH,3,NOT NOTIFIED,GRANT FINNIGAN,81.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,HOUSE WINS,7,JEAN VAN OVERMEIRE,JANE CLEMENT,12.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,3,DREAM LAD,9,CAMILLE HOULGATTE,JANE CLEMENT,41.0,,2200,BM-66,SOFT5,FINE,11
2023-06-30,SCONE,4,BALLET PRIDE,10,KODY NESTOR,SUE GRILLS,21.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,BIGBETTERBEST,14,SERG LISNYY,NOEL BOLAND,151.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,FREEWHEELER,5,COBI VITLER,BRETT CAVANOUGH,2.9,3.0,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,FRENCH COMET,8,GRANT BUCKLEY,ZACH HATCH,9.5,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,JOHNNY RAVIOLI,4,SERG LISNYY,TAMMY BOYD,51.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,PRINCE CARLOS,9,CASSEY WILLIAMS,IAN COOK,41.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,REACQUAINT,12,CHELSEA HILLIER,SUE GRILLS,23.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,ST ROY,2,KOBY JENNINGS,MICHELLE FLEMING,81.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,THE LITTLE LION,7,BENJAMIN OSMOND,MICHELLE FLEMING,101.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,YOU HAVE TO GO,13,JEAN VAN OVERMEIRE,PETER H BLOOMFIELD,12.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,BE ALIVE,1,DANIEL NORTHEY,JOHN RAMSEY,13.0,4.0,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,KAISA,3,AARON BULLOCK,LOU MARY,4.6,2.0,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,OMIANS,6,MITCHELL BELL,SCOTT SINGLETON,5.0,1.0,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,SUNSET PANORAMA,11,ASHLEY MORGAN,JAN BOWEN,34.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,4,RUODE,5,NOT NOTIFIED,SIMON CASEY,11.0,,1300,MDN-SW,SOFT5,FINE,15
2023-06-30,SCONE,5,STING JET,1,COBI VITLER,BRETT CAVANOUGH,5.5,,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,OCEANS ONE,4,DONOVAN YEO,DAVID PFIEFFER,11.0,,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,HE'S PURRING,2,MADELINE OWEN,DAMIEN LANE,31.0,4.0,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,OUTBACK RINGER,9,KOBY JENNINGS,CODY MORGAN,17.0,3.0,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,SACRED FIELD,8,JEAN VAN OVERMEIRE,MARK CROSS,17.0,,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,ITHICUS,9,ASHLEY MORGAN,BRETT THOMPSON,41.0,,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,LANKS,8,MADI DERRICK,PAT FARRELL,26.0,,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,PERENNIAL,4,AARON BULLOCK,PAUL MESSARA,1.5,1.0,900,CLS1,SOFT5,FINE,14
2023-06-30,SCONE,5,PRESSITA,5,SHAYLEIGH INGELSE,BRYAN DIXON JNR,126.0,,900,CLS1,SOFT5,FINE,14
