Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-06-15,WYONG,1,LUAI,7,KATHY O'HARA,CLAIRE LEVER,11.0,4.0,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,MAGNATEAR,1,SAM CLIPPERTON,SAM KAVANAGH,2.1,3.0,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,ALL TOO AUSBRED,3,JAY FORD,BLAKE RYAN,23.0,,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,FRANK EXPRESS,3,NOT NOTIFIED,SARA RYAN,71.0,,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,EMPHATIC BEL,6,SERG LISNYY,DENIM WYNEN,7.0,1.0,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,TWELVE HOURS,8,JEAN VAN OVERMEIRE,MATTHEW SMITH,31.0,,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,AMBERINA,4,DYLAN GIBBONS,NATHAN DOYLE,2.8,2.0,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,CLENDENNING,2,JENNY DUGGAN,DAMIEN LANE,81.0,,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,1,DEVILRY,5,JASON COLLETT,NICK MITCHELL,17.0,,1100,3Y-MDN,SOFT6,FINE,9
2023-06-15,WYONG,2,CATARATAS,4,ANDREW ADKINS,RODNEY BAILEY,81.0,4.0,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,DAPPER DANCER,1,JASON COLLETT,RON LEEMON,3.7,2.0,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,HIGHWAY PATROL,5,MITCHELL BELL,EDWARD O'ROURKE,2.9,,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,HURACANEVO,3,JOSHUA PARR,GERALD RYAN & STERLING ALEXIOU,1.8,,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,LYSANDER,6,JAY FORD,DAVID PFIEFFER,12.0,1.0,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,SKYHAWK,7,TYLER SCHILLER,ANTHONY CUMMINGS,8.5,3.0,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,BOSCOS BARONESS,5,GRANT BUCKLEY,STEPHEN FARLEY,101.0,,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,2,YOUKILIS,2,DYLAN GIBBONS,ANNABEL NEASHAM,6.5,,1350,MDN-SW,SOFT6,FINE,8
2023-06-15,WYONG,3,LORD BOB,9,GRANT BUCKLEY,ALLAN KEHOE,19.0,3.0,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,MR KENNEDY,7,JOSHUA PARR,RICHARD LITT,2.0,1.0,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,ZILLIONS,8,MIKAYLA WEIR,JOHN HIGGINS,151.0,,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,COUNTER MOVE,3,KOBY JENNINGS,NATHAN DOYLE,1.8,2.0,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,MAUDEVILLE,1,DARRYL MCLELLAN,CRAIG ROBERTS,151.0,,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,PAJI BRIWAY,2,JESS TAYLOR,WAYNE SEELIN,41.0,4.0,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,PRIZE TULIP,6,JEFF PENZA,DALE WAGSTAFF,41.0,,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,THE HUSSONATOR,5,KODY NESTOR,ALLAN KEHOE,51.0,,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,3,ZOULUNA,4,ELLEN HENNESSY,ANTHONY CUMMINGS,151.0,,1100,4Y+MSW,SOFT6,FINE,9
2023-06-15,WYONG,4,AUSSIE LINDBERGH,4,GRANT BUCKLEY,RODNEY BAILEY,26.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,EL BRAVO,9,JASON COLLETT,ROSS MCCONVILLE,5.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,GO SEEKING,10,NOT NOTIFIED,JOHN COOPER,0.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,SEMPER FORTIS,6,ANDREW GIBBONS,JAMES PONSONBY,21.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,ACCEBER,3,REECE JONES,KERRY PARKER,1.6,2.0,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,SPECIAL DAY,5,DYLAN GIBBONS,EDWARD O'ROURKE,6.5,4.0,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,ANANSI,2,JAY FORD,JOHN COOPER,151.0,1.0,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,KIRKHAM STAR,4,KEAGAN LATHAM,ROSS MCCONVILLE,126.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,LIKE YESTERDAY,8,JEAN VAN OVERMEIRE,NICK MITCHELL,71.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,SERENADO,1,JEFF PENZA,CRAIG ROBERTS,151.0,,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,4,TELL THE FUTURE,7,SHAUN GUYMER,ROSS MCCONVILLE,8.5,3.0,2100,CL1-SW,SOFT6,FINE,11
2023-06-15,WYONG,5,JAMROCK,4,JETT STANLEY,ANNABEL NEASHAM,8.0,1.0,1600,MAIDEN,SOFT6,FINE,13
2023-06-15,WYONG,5,SUIT OF ARMOUR,13,KEAGAN LATHAM,JOHN O'SHEA,17.0,,1600,MAIDEN,SOFT6,FINE,13
