Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-07-17,KEMBLA GRANGE,1,HURRY MISS,2,REECE JONES,Peter Snowden,1.75,,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,MORE CASH,5,HOLLY DURNAN,Mitchell Beer,5.0,,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,ZOUSTRONG,2,KEAGAN LATHAM,Robert & Luke Price,12.0,3.0,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,SPIRITUALISTIC,6,RORY HUTCHINGS,Mitchell Beer,4.2,,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,AURA,7,GRANT BUCKLEY,"Michael, John & Wayne Hawkes",8.5,2.0,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,COMMANDING BELLE,4,BROCK RYAN,Robert & Luke Price,1.9,1.0,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,RULE OF FAITH,1,JAY FORD,Stephen O'Halloran,81.0,4.0,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,1,SO PRECISE,3,OLIVIA DALTON,Amanda Turner,51.0,,1300,MDN,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,2,AUTUMN HEIR,3,BROCK RYAN,Robert & Luke Price,13.0,4.0,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,CASTEL NUOVO,7,TOM SHERRY,Richard Litt,71.0,,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,SLEUTH,1,BENJAMIN OSMOND,Clarry Conners,5.0,,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,TOD,2,JEAN VAN OVERMEIRE,Mitchell Beer,13.0,,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,WA WA WA,7,RORY HUTCHINGS,Chris Waller,2.6,,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,MAMA JOY,1,KEAGAN LATHAM,John O'Shea & Tom Charlton,9.0,1.0,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,SECOND DEB,6,JESS TAYLOR,John Steinmetz,101.0,,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,ZELJKO,4,LOUISE DAY,Ciaron Maher,3.8,3.0,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,2,VALENTIAGO,5,WILLIAM STANLEY,Peter Snowden,3.6,2.0,1600,MDN,GOOD4,FINE,9
2025-07-17,KEMBLA GRANGE,3,EXCUSEME MROFFICER,6,JEAN VAN OVERMEIRE,Ross McConville,151.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,MELANITE,4,NOT NOTIFIED,John Thompson,3.2,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,PRECISE STAR,7,RORY HUTCHINGS,Chris Waller,5.5,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,ZOUSARI,10,HEAVELON VAN DER H,Jason Coyle,61.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,CHARKA,7,BROCK RYAN,James Cummings,7.0,4.0,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,CHARLECOTE MILL,9,GRANT BUCKLEY,James Cummings,31.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,FAIRWAY TO HEAVEN,6,NOT NOTIFIED,Michael Freedman,4.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,I AM GONE,8,REGAN BAYLISS,Michael Freedman,1.8,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,MASHEAN,2,REECE JONES,Annabel & Rob Archibald,41.0,2.0,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,PALAZZO DAMA,1,JEFF PENZA,Fabio Martino,126.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,FIERCENESS,3,JAY FORD,Matthew Smith,5.5,3.0,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,BLINKED,10,KEAGAN LATHAM,John O'Shea & Tom Charlton,1.01,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,USAIN BOSS,1,TOM SHERRY,Annabel & Rob Archibald,1.01,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,SEA ADMIRAL,4,KEAGAN LATHAM,John Thompson,5.0,1.0,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,KISS GOODNIGHT,5,ANDREW CALDER,Clarry Conners,26.0,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,3,OVER THE LIMIT,5,NOT NOTIFIED,Amanda Turner,1.01,,1000,2YO MDN,GOOD4,FINE,16
2025-07-17,KEMBLA GRANGE,4,MR ROCK IT,5,HOLLY DURNAN,Robert & Luke Price,2.7,1.0,1000,BM64,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,4,VINOLASS,2,REBECCA BRONETT PR,Keith Dryden & Libby Snowden,5.0,,1000,BM64,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,4,WELCOME GYPSY,4,WILLIAM STANLEY,John Thompson,2.0,4.0,1000,BM64,GOOD4,FINE,8
2025-07-17,KEMBLA GRANGE,4,OCEANS ONE,8,JAY FORD,Edward O'Rourke,5.5,,1000,BM64,GOOD4,FINE,8
