Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2023-05-04,WAGGA,1,FLYING TRAPEZE,5,ALYSHA COLLETT,GARY PORTELLI,4.8,2.0,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,UNDERPANTS,7,JOSH RICHARDS,SCOTT SPACKMAN,15.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,KERMA ART,3,DANNY BEASLEY,GARY COLVIN,17.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,RAMIUS,7,TOM SHERRY,RICHARD & WILL FREEDMAN,3.9,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,RITZYTWENTIES,4,WINONA COSTIN,GAI WATERHOUSE & ADRIAN BOTT,3.3,1.0,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,SLY BOOTS,6,ROBBIE DOLAN,GAI WATERHOUSE & ADRIAN BOTT,4.4,3.0,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,VIZSTAR,1,MOLLY BOURKE,MICHELLE RUSSELL,151.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,OUTCAST GIRL,10,NOT NOTIFIED,MARC CONNERS,0.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,CALLISTEMON,8,JEFF PENZA,KERRY PARKER,16.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,EVELYN MAY,2,TYLER SCHILLER,JOHN O'SHEA,3.9,4.0,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,1,ICONIC MISS,9,JESS TAYLOR,THERESA BATEUP,81.0,,1200,2YO,SOFT6,FINE,11
2023-05-04,WAGGA,2,AUSTRALIAN HARBOUR,9,DANNY BEASLEY,TIM DONNELLY,2.5,2.0,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,SUNNY SEWELL,7,TYLER SCHILLER,ROSS PURCELL,8.5,4.0,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,KOCKIBITOO,2,JOSH RICHARDS,WAYNE CARROLL,4.6,3.0,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,LIGHT THINKER,3,FIONA SANDKUHL,MITCHELL BEER,26.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,TWO AYE,1,QUAYDE KROGH,"BARBARA JOSEPH, PAUL & MATT JONES",4.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,KRATOS,4,SHAUN GUYMER,ROSS PURCELL,34.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,SHARP PRIDE,5,JEFF PENZA,GARY COLVIN,7.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,SONATTACK,10,TEIGHAN WORSNOP,GINO D'ALTORIO,9.5,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,SORRY SUNSHINE,6,MOLLY BOURKE,DOUG GORREL,13.0,1.0,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,STILL AN AGENT,8,WINONA COSTIN,RODGER WATERS,16.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,2,SUMMERSET GIRL,10,NOT NOTIFIED,DARRELL BURNET,0.0,,1400,MAIDEN,SOFT6,FINE,11
2023-05-04,WAGGA,3,BULL SLUICE,4,NOT NOTIFIED,DARRELL BURNET,0.0,,1000,MAIDEN,SOFT6,FINE,13
2023-05-04,WAGGA,3,MON PIERRE,12,NOT NOTIFIED,MATTHEW SMITH,3.3,,1000,MAIDEN,SOFT6,FINE,13
2023-05-04,WAGGA,3,DOUBTLESS LADY,9,TOM SHERRY,RICHARD & WILL FREEDMAN,2.5,1.0,1000,MAIDEN,SOFT6,FINE,13
2023-05-04,WAGGA,3,COULD BE MAYBE,7,JOSH RICHARDS,BEN BRISBOURNE,9.5,4.0,1000,MAIDEN,SOFT6,FINE,13
