Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-08-03,FORBES,1,CARAVANSERAI,1,JAMES INNES JNR,Natalie Jarvis,1.35,4.0,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,SPIRIT OF SAINTLY,5,JAKE PRACEY-HOLMES,Kylie Kennedy,81.0,,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,MISS ADAMAS,2,MIKAYLA WEIR,Connie Greig,21.0,,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,PERFORMING DIVA,3,RICHARD BENSLEY,Pat Murphy,5.5,,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,RITA RED,4,JOHN KISSICK,Doug Gorrel,8.0,,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,SPEED OF THOUGHT,4,TEAGHAN MARTIN,Garry Kirkup,7.5,3.0,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,TRIPTOLEMUS,6,CORIAH KEATINGS,Nick Olive,5.5,1.0,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,1,PURE MELODY,3,MATHEW CAHILL,Norm Gardner,10.0,2.0,1100,MDN,HVY8,FINE,8
2025-08-03,FORBES,2,LEGRIS,11,CHAD LEVER,Tara & Philippe Vigouroux,26.0,,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,PHILS COLOURS,2,JACK BAKER,Sharon Jeffries,26.0,,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,PONTIAC,3,JAMES INNES JNR,Norm Gardner,18.0,,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,PRIZES GALORE,7,CORIAH KEATINGS,David J Smith,19.0,4.0,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,TORPEDO TED,5,NOT NOTIFIED,Tara & Philippe Vigouroux,41.0,,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,BLOOMIN' HELL,8,GEORGINA MCDONNELL,Melissa Harrison,5.5,,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,DANTAINS PRIZE,4,NICK HEYWOOD,Doug Gorrel,4.0,2.0,1600,MDN,HVY8,FINE,14
2025-08-03,FORBES,2,I AM SMILING,12,IZZY NEALE,Brett Robb,9.0,3.0,1600,MDN,HVY8,FINE,14
